,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CRH ID,CRH PLC,,,,,,,,,,108%,-5%,$8.790,00,$  3.340,92,$    4.531,31,$      9.704,00,$  8.363,60,0.05%,0.01%,0.03%,0.08%,458.45%,458.45%,127%,,,,,,,NO,,,0.04%,0.01%,0.03%,0.01%,3
,,,,,,,,,,,,,,,,,,2020,2/18/2020,2.915,00,,,,,,,,,,0.03%,2.915,00,0.82,5.645,28,2.255,06,3.058,55,19%,94%,0.01%,0.04%,0.04%,201.54%,201.54%,0,0.03%,-5.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/19/2020,2.930,00,,,,,,,,,,0.03%,2.930,00,0.82,5.645,28,2.255,06,3.058,55,20%,93%,0.01%,0.04%,0.04%,200.00%,200.00%,0,0.03%,-5.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/20/2020,2.922,00,,,,,,,,,,0.03%,2.922,00,0.82,5.645,28,2.255,06,3.058,55,20%,93%,0.01%,0.04%,0.04%,200.82%,200.82%,0,0.03%,-5.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/21/2020,2.904,00,,,,,,,,,,0.03%,2.904,00,0.82,5.645,28,2.255,06,3.058,55,19%,94%,0.01%,0.04%,0.04%,202.69%,202.69%,0,0.03%,-6.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/24/2020,2.813,00,,,,,,,,,,0.03%,2.813,00,0.82,5.645,28,2.255,06,3.058,55,16%,101%,0.01%,0.04%,0.04%,212.48%,212.48%,0,0.03%,-9.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/25/2020,2.758,00,,,,,,,,,,0.03%,2.758,00,0.82,5.645,28,2.255,06,3.058,55,15%,105%,0.01%,0.04%,0.04%,218.71%,218.71%,0,0.03%,-11.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/26/2020,2.788,00,,,,,,,,,,0.03%,2.788,00,0.82,5.645,28,2.255,06,3.058,55,16%,102%,0.01%,0.04%,0.04%,215.28%,215.28%,0,0.03%,-10.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/27/2020,2.695,00,,,,,,,,,,0.03%,2.695,00,0.82,5.645,28,2.255,06,3.058,55,13%,109%,0.01%,0.04%,0.04%,226.16%,226.16%,0,0.03%,-13.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/28/2020,2.639,00,,,,,,,,,,0.03%,2.639,00,0.82,5.645,28,2.255,06,3.058,55,11%,114%,0.01%,0.04%,0.05%,233.08%,233.08%,0,0.03%,-14.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/2/2020,2.718,00,,,,,,,,,,0.03%,2.718,00,0.82,5.645,28,2.255,06,3.058,55,14%,108%,0.01%,0.04%,0.04%,223.40%,223.40%,0,0.03%,-12.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/3/2020,2.757,00,,,,,,,,,,0.03%,2.757,00,0.82,5.645,28,2.255,06,3.058,55,15%,105%,0.01%,0.04%,0.04%,218.82%,218.82%,0,0.03%,-11.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/4/2020,2.786,00,,,,,,,,,,0.03%,2.786,00,0.82,5.645,28,2.255,06,3.058,55,16%,103%,0.01%,0.04%,0.04%,215.51%,215.51%,0,0.03%,-10.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/5/2020,2.755,00,,,,,,,,,,0.03%,2.755,00,0.82,5.645,28,2.255,06,3.058,55,15%,105%,0.01%,0.04%,0.04%,219.06%,219.06%,0,0.03%,-11.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/6/2020,2.649,00,,,,,,,,,,0.03%,2.649,00,0.82,5.645,28,2.255,06,3.058,55,12%,113%,0.01%,0.04%,0.05%,231.82%,231.82%,0,0.03%,-14.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/9/2020,2.424,00,,,,,,,,,,0.03%,2.424,00,0.82,5.645,28,2.255,06,3.058,55,5%,133%,0.01%,0.04%,0.05%,262.62%,262.62%,0,0.03%,-21.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/10/2020,2.402,00,,,,,,,,,,0.03%,2.402,00,0.82,5.645,28,2.255,06,3.058,55,4%,135%,0.01%,0.04%,0.05%,265.95%,265.95%,0,0.03%,-22.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/11/2020,2.313,00,,,,,,,,,,0.04%,2.313,00,0.82,5.645,28,2.255,06,3.058,55,2%,144%,0.01%,0.04%,0.05%,280.03%,280.03%,0,0.03%,-25.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/12/2020,2.019,00,,,,,,,,,,0.04%,2.019,00,0.82,5.645,28,2.255,06,3.058,55,-7%,180%,0.01%,0.04%,0.06%,335.36%,335.36%,0,0.03%,-34.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/13/2020,2.083,00,,,,,,,,,,0.04%,2.083,00,0.82,5.645,28,2.255,06,3.058,55,-5%,171%,0.01%,0.04%,0.06%,321.99%,321.99%,0,0.03%,-32.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/16/2020,1.909,50,,,,,,,,,,0.04%,1.909,50,0.82,5.645,28,2.255,06,3.058,55,-10%,196%,0.01%,0.04%,0.06%,360.33%,360.33%,0,0.03%,-38.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/17/2020,1.847,00,,,,,,,,,,0.04%,1.847,00,0.82,5.645,28,2.255,06,3.058,55,-12%,206%,0.01%,0.04%,0.07%,375.91%,375.91%,0,0.03%,-40.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/18/2020,1.574,00,,,,,,,,,,0.05%,1.574,00,0.82,5.645,28,2.255,06,3.058,55,-20%,259%,0.01%,0.04%,0.08%,458.45%,458.45%,0,0.03%,-49.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/19/2020,1.595,00,,,,,,,,,,0.05%,1.595,00,0.82,5.645,28,2.255,06,3.058,55,-19%,254%,0.01%,0.04%,0.08%,451.10%,451.10%,0,0.03%,-48.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/20/2020,1.775,00,,,,,,,,,,0.05%,1.775,00,0.82,5.645,28,2.255,06,3.058,55,-14%,218%,0.01%,0.04%,0.07%,395.21%,395.21%,0,0.03%,-42.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/23/2020,1.749,50,,,,,,,,,,0.05%,1.749,50,0.82,5.645,28,2.255,06,3.058,55,-15%,223%,0.01%,0.04%,0.07%,402.43%,402.43%,0,0.03%,-43.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/24/2020,1.970,00,,,,,,,,,,0.04%,1.970,00,0.82,5.645,28,2.255,06,3.058,55,-8%,187%,0.01%,0.04%,0.06%,346.19%,346.19%,0,0.03%,-36.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/25/2020,2.058,00,,,,,,,,,,0.04%,2.058,00,0.82,5.645,28,2.255,06,3.058,55,-6%,174%,0.01%,0.04%,0.06%,327.11%,327.11%,0,0.03%,-33.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/26/2020,2.220,00,,,,,,,,,,0.04%,2.220,00,0.82,5.645,28,2.255,06,3.058,55,-1%,154%,0.01%,0.04%,0.05%,295.95%,295.95%,0,0.03%,-28.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/27/2020,2.069,00,,,,,,,,,,0.04%,2.069,00,0.82,5.645,28,2.255,06,3.058,55,-5%,173%,0.01%,0.04%,0.06%,324.84%,324.84%,0,0.03%,-33.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/30/2020,2.078,00,,,,,,,,,,0.04%,2.078,00,0.82,5.645,28,2.255,06,3.058,55,-5%,172%,0.01%,0.04%,0.06%,323.00%,323.00%,0,0.03%,-32.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/31/2020,2.198,00,,,,,,,,,,0.04%,2.198,00,0.82,5.645,28,2.255,06,3.058,55,-2%,157%,0.01%,0.04%,0.05%,299.91%,299.91%,0,0.03%,-29.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/1/2020,2.147,00,,,,,,,,,,0.04%,2.147,00,0.82,5.645,28,2.255,06,3.058,55,-3%,163%,0.01%,0.04%,0.06%,309.41%,309.41%,0,0.03%,-30.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/2/2020,2.143,00,,,,,,,,,,0.04%,2.143,00,0.82,5.645,28,2.255,06,3.058,55,-3%,163%,0.01%,0.04%,0.06%,310.17%,310.17%,0,0.03%,-30.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/3/2020,2.135,00,,,,,,,,,,0.04%,2.135,00,0.82,5.645,28,2.255,06,3.058,55,-4%,164%,0.01%,0.04%,0.06%,311.71%,311.71%,0,0.03%,-31.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/6/2020,2.241,00,,,,,,,,,,0.04%,2.241,00,0.82,5.645,28,2.255,06,3.058,55,0%,152%,0.01%,0.04%,0.05%,292.24%,292.24%,0,0.03%,-27.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/7/2020,2.232,00,,,,,,,,,,0.04%,2.232,00,0.82,5.645,28,2.255,06,3.058,55,-1%,153%,0.01%,0.04%,0.05%,293.82%,293.82%,0,0.03%,-28.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/8/2020,2.215,00,,,,,,,,,,0.04%,2.215,00,0.82,5.645,28,2.255,06,3.058,55,-1%,155%,0.01%,0.04%,0.05%,296.84%,296.84%,0,0.03%,-28.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/9/2020,2.399,00,,,,,,,,,,0.03%,2.399,00,0.82,5.645,28,2.255,06,3.058,55,4%,135%,0.01%,0.04%,0.05%,266.40%,266.40%,0,0.03%,-22.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/14/2020,2.240,00,,,,,,,,,,0.04%,2.240,00,0.82,5.645,28,2.255,06,3.058,55,0%,152%,0.01%,0.04%,0.05%,292.41%,292.41%,0,0.03%,-27.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/15/2020,2.091,00,,,,,,,,,,0.04%,2.091,00,0.82,5.645,28,2.255,06,3.058,55,-5%,170%,0.01%,0.04%,0.06%,320.37%,320.37%,0,0.03%,-32.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/16/2020,2.150,00,,,,,,,,,,0.04%,2.150,00,0.82,5.645,28,2.255,06,3.058,55,-3%,163%,0.01%,0.04%,0.06%,308.84%,308.84%,0,0.03%,-30.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/17/2020,2.220,00,,,,,,,,,,0.04%,2.220,00,0.82,5.645,28,2.255,06,3.058,55,-1%,154%,0.01%,0.04%,0.05%,295.95%,295.95%,0,0.03%,-28.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/20/2020,2.193,00,,,,,,,,,,0.04%,2.193,00,0.82,5.645,28,2.255,06,3.058,55,-2%,157%,0.01%,0.04%,0.06%,300.82%,300.82%,0,0.03%,-29.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/21/2020,2.148,00,,,,,,,,,,0.04%,2.148,00,0.82,5.645,28,2.255,06,3.058,55,-3%,163%,0.01%,0.04%,0.06%,309.22%,309.22%,0,0.03%,-30.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/22/2020,2.292,00,,,,,,,,,,0.04%,2.292,00,0.82,5.645,28,2.255,06,3.058,55,1%,146%,0.01%,0.04%,0.05%,283.51%,283.51%,0,0.03%,-26.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/23/2020,2.268,00,,,,,,,,,,0.04%,2.268,00,0.82,5.645,28,2.255,06,3.058,55,0%,149%,0.01%,0.04%,0.05%,287.57%,287.57%,0,0.03%,-26.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/24/2020,2.288,00,,,,,,,,,,0.04%,2.288,00,0.82,5.645,28,2.255,06,3.058,55,1%,147%,0.01%,0.04%,0.05%,284.18%,284.18%,0,0.03%,-26.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/27/2020,2.379,00,,,,,,,,,,0.03%,2.379,00,0.82,5.645,28,2.255,06,3.058,55,4%,137%,0.01%,0.04%,0.05%,269.48%,269.48%,0,0.03%,-23.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/28/2020,2.421,00,,,,,,,,,,0.03%,2.421,00,0.82,5.645,28,2.255,06,3.058,55,5%,133%,0.01%,0.04%,0.05%,263.07%,263.07%,0,0.03%,-21.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/29/2020,2.523,00,,,,,,,,,,0.03%,2.523,00,0.82,5.645,28,2.255,06,3.058,55,8%,124%,0.01%,0.04%,0.05%,248.39%,248.39%,0,0.03%,-18.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/30/2020,2.400,00,,,,,,,,,,0.03%,2.400,00,0.82,5.645,28,2.255,06,3.058,55,4%,135%,0.01%,0.04%,0.05%,266.25%,266.25%,0,0.03%,-22.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/1/2020,2.347,00,,,,,,,,,,0.03%,2.347,00,0.82,5.645,28,2.255,06,3.058,55,3%,141%,0.01%,0.04%,0.05%,274.52%,274.52%,0,0.03%,-24.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/4/2020,2.363,00,,,,,,,,,,0.03%,2.363,00,0.82,5.645,28,2.255,06,3.058,55,3%,139%,0.01%,0.04%,0.05%,271.98%,271.98%,0,0.03%,-23.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/5/2020,2.330,00,,,,,,,,,,0.04%,2.330,00,0.82,5.645,28,2.255,06,3.058,55,2%,142%,0.01%,0.04%,0.05%,277.25%,277.25%,0,0.03%,-24.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/6/2020,2.303,00,,,,,,,,,,0.04%,2.303,00,0.82,5.645,28,2.255,06,3.058,55,1%,145%,0.01%,0.04%,0.05%,281.68%,281.68%,0,0.03%,-25.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/7/2020,2.366,00,,,,,,,,,,0.03%,2.366,00,0.82,5.645,28,2.255,06,3.058,55,3%,139%,0.01%,0.04%,0.05%,271.51%,271.51%,0,0.03%,-23.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/8/2020,,,,,,,,,,,0.03%,2.366,00,0.82,5.645,28,2.255,06,3.058,55,3%,139%,0.01%,0.04%,0.05%,271.51%,271.51%,0,0.03%,-23.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/11/2020,2.321,00,,,,,,,,,,0.04%,2.321,00,0.82,5.645,28,2.255,06,3.058,55,2%,143%,0.01%,0.04%,0.05%,278.72%,278.72%,0,0.03%,-25.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/12/2020,2.315,00,,,,,,,,,,0.04%,2.315,00,0.82,5.645,28,2.255,06,3.058,55,2%,144%,0.01%,0.04%,0.05%,279.70%,279.70%,0,0.03%,-25.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/13/2020,2.297,00,,,,,,,,,,0.04%,2.297,00,0.82,5.645,28,2.255,06,3.058,55,1%,146%,0.01%,0.04%,0.05%,282.67%,282.67%,0,0.03%,-25.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/14/2020,2.299,00,,,,,,,,,,0.04%,2.299,00,0.82,5.645,28,2.255,06,3.058,55,1%,146%,0.01%,0.04%,0.05%,282.34%,282.34%,0,0.03%,-25.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/15/2020,2.272,00,,,,,,,,,,0.04%,2.272,00,0.82,5.645,28,2.255,06,3.058,55,0%,148%,0.01%,0.04%,0.05%,286.88%,286.88%,0,0.03%,-26.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/18/2020,2.463,00,,,,,,,,,,0.03%,2.463,00,0.82,5.645,28,2.255,06,3.058,55,6%,129%,0.01%,0.04%,0.05%,256.88%,256.88%,0,0.03%,-20.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/19/2020,2.439,00,,,,,,,,,,0.03%,2.439,00,0.82,5.645,28,2.255,06,3.058,55,5%,131%,0.01%,0.04%,0.05%,260.39%,260.39%,0,0.03%,-21.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/20/2020,2.488,00,,,,,,,,,,0.03%,2.488,00,0.82,5.645,28,2.255,06,3.058,55,7%,127%,0.01%,0.04%,0.05%,253.30%,253.30%,0,0.03%,-19.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/21/2020,2.433,00,,,,,,,,,,0.03%,2.433,00,0.82,5.645,28,2.255,06,3.058,55,5%,132%,0.01%,0.04%,0.05%,261.28%,261.28%,0,0.03%,-21.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/22/2020,2.452,00,,,,,,,,,,0.03%,2.452,00,0.82,5.645,28,2.255,06,3.058,55,6%,130%,0.01%,0.04%,0.05%,258.48%,258.48%,0,0.03%,-20.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/25/2020,,,,,,,,,,,0.03%,2.452,00,0.82,5.645,28,2.255,06,3.058,55,6%,130%,0.01%,0.04%,0.05%,258.48%,258.48%,0,0.03%,-20.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/26/2020,2.501,00,,,,,,,,,,0.03%,2.501,00,0.82,5.645,28,2.255,06,3.058,55,7%,126%,0.01%,0.04%,0.05%,251.46%,251.46%,0,0.03%,-19.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/27/2020,2.626,00,,,,,,,,,,0.03%,2.626,00,0.82,5.645,28,2.255,06,3.058,55,11%,115%,0.01%,0.04%,0.05%,234.73%,234.73%,0,0.03%,-15.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/28/2020,2.645,00,,,,,,,,,,0.03%,2.645,00,0.82,5.645,28,2.255,06,3.058,55,12%,113%,0.01%,0.04%,0.05%,232.33%,232.33%,0,0.03%,-14.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,5/29/2020,2.621,00,,,,,,,,,,0.03%,2.621,00,0.82,5.645,28,2.255,06,3.058,55,11%,115%,0.01%,0.04%,0.05%,235.37%,235.37%,0,0.03%,-15.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/1/2020,2.647,00,,,,,,,,,,0.03%,2.647,00,0.82,5.645,28,2.255,06,3.058,55,12%,113%,0.01%,0.04%,0.05%,232.07%,232.07%,0,0.03%,-14.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/2/2020,2.706,00,,,,,,,,,,0.03%,2.706,00,0.82,5.645,28,2.255,06,3.058,55,13%,109%,0.01%,0.04%,0.04%,224.83%,224.83%,0,0.03%,-12.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/3/2020,2.831,00,,,,,,,,,,0.03%,2.831,00,0.82,5.645,28,2.255,06,3.058,55,17%,99%,0.01%,0.04%,0.04%,210.49%,210.49%,0,0.03%,-8.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/4/2020,2.850,00,,,,,,,,,,0.03%,2.850,00,0.82,5.645,28,2.255,06,3.058,55,18%,98%,0.01%,0.04%,0.04%,208.42%,208.42%,0,0.03%,-8.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/5/2020,2.929,00,,,,,,,,,,0.03%,2.929,00,0.82,5.645,28,2.255,06,3.058,55,20%,93%,0.01%,0.04%,0.04%,200.10%,200.10%,0,0.03%,-5.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/8/2020,2.817,00,,,,,,,,,,0.03%,2.817,00,0.82,5.645,28,2.255,06,3.058,55,17%,100%,0.01%,0.04%,0.04%,212.03%,212.03%,0,0.03%,-9.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/9/2020,2.823,00,,,,,,,,,,0.03%,2.823,00,0.82,5.645,28,2.255,06,3.058,55,17%,100%,0.01%,0.04%,0.04%,211.37%,211.37%,0,0.03%,-8.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/10/2020,2.800,00,,,,,,,,,,0.03%,2.800,00,0.82,5.645,28,2.255,06,3.058,55,16%,102%,0.01%,0.04%,0.04%,213.93%,213.93%,0,0.03%,-9.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/11/2020,2.658,00,,,,,,,,,,0.03%,2.658,00,0.82,5.645,28,2.255,06,3.058,55,12%,112%,0.01%,0.04%,0.05%,230.70%,230.70%,0,0.03%,-14.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/12/2020,2.676,00,,,,,,,,,,0.03%,2.676,00,0.82,5.645,28,2.255,06,3.058,55,12%,111%,0.01%,0.04%,0.05%,228.48%,228.48%,0,0.03%,-13.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/15/2020,2.692,00,,,,,,,,,,0.03%,2.692,00,0.82,5.645,28,2.255,06,3.058,55,13%,110%,0.01%,0.04%,0.04%,226.52%,226.52%,0,0.03%,-13.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/16/2020,2.869,00,,,,,,,,,,0.03%,2.869,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,206.38%,206.38%,0,0.03%,-7.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/17/2020,2.865,00,,,,,,,,,,0.03%,2.865,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,206.81%,206.81%,0,0.03%,-7.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/18/2020,2.871,00,,,,,,,,,,0.03%,2.871,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,206.17%,206.17%,0,0.03%,-7.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/19/2020,2.870,00,,,,,,,,,,0.03%,2.870,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,206.27%,206.27%,0,0.03%,-7.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/22/2020,2.842,00,,,,,,,,,,0.03%,2.842,00,0.82,5.645,28,2.255,06,3.058,55,17%,99%,0.01%,0.04%,0.04%,209.29%,209.29%,0,0.03%,-8.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/23/2020,2.863,00,,,,,,,,,,0.03%,2.863,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,207.02%,207.02%,0,0.03%,-7.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/24/2020,2.741,00,,,,,,,,,,0.03%,2.741,00,0.82,5.645,28,2.255,06,3.058,55,14%,106%,0.01%,0.04%,0.04%,220.69%,220.69%,0,0.03%,-11.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/25/2020,2.704,00,,,,,,,,,,0.03%,2.704,00,0.82,5.645,28,2.255,06,3.058,55,13%,109%,0.01%,0.04%,0.04%,225.07%,225.07%,0,0.03%,-12.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/26/2020,2.749,00,,,,,,,,,,0.03%,2.749,00,0.82,5.645,28,2.255,06,3.058,55,15%,105%,0.01%,0.04%,0.04%,219.75%,219.75%,0,0.03%,-11.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/29/2020,2.809,00,,,,,,,,,,0.03%,2.809,00,0.82,5.645,28,2.255,06,3.058,55,16%,101%,0.01%,0.04%,0.04%,212.92%,212.92%,0,0.03%,-9.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,6/30/2020,2.750,00,,,,,,,,,,0.03%,2.750,00,0.82,5.645,28,2.255,06,3.058,55,15%,105%,0.01%,0.04%,0.04%,219.64%,219.64%,0,0.03%,-11.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/1/2020,2.781,00,,,,,,,,,,0.03%,2.781,00,0.82,5.645,28,2.255,06,3.058,55,16%,103%,0.01%,0.04%,0.04%,216.07%,216.07%,0,0.03%,-10.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/2/2020,2.859,00,,,,,,,,,,0.03%,2.859,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,207.45%,207.45%,0,0.03%,-7.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/3/2020,2.865,00,,,,,,,,,,0.03%,2.865,00,0.82,5.645,28,2.255,06,3.058,55,18%,97%,0.01%,0.04%,0.04%,206.81%,206.81%,0,0.03%,-7.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/6/2020,2.910,00,,,,,,,,,,0.03%,2.910,00,0.82,5.645,28,2.255,06,3.058,55,19%,94%,0.01%,0.04%,0.04%,202.06%,202.06%,0,0.03%,-6.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/7/2020,2.891,00,,,,,,,,,,0.03%,2.891,00,0.82,5.645,28,2.255,06,3.058,55,19%,95%,0.01%,0.04%,0.04%,204.05%,204.05%,0,0.03%,-6.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/8/2020,2.840,00,,,,,,,,,,0.03%,2.840,00,0.82,5.645,28,2.255,06,3.058,55,17%,99%,0.01%,0.04%,0.04%,209.51%,209.51%,0,0.03%,-8.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/9/2020,2.804,00,,,,,,,,,,0.03%,2.804,00,0.82,5.645,28,2.255,06,3.058,55,16%,101%,0.01%,0.04%,0.04%,213.48%,213.48%,0,0.03%,-9.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,7/10/2020,2.888,00,,,,,,,,,,0.03%,2.888,00,0.82,5.645,28,2.255,06,3.058,55,19%,95%,0.01%,0.04%,0.04%,204.36%,204.36%,0,0.03%,-6.84%,,,,,,,,,,,,
