,,,,,,,,,,,,,,,,,,2017,12/19/2017,873.10,,,7/15/2024,,7/15/2024,,,,,5.11%,873.10,44.59,1.111,29,743.68,835.52,35%,27%,4.01%,6.00%,6.53%,40.02%,55.93%,138.94,5.34%,-29.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,12/20/2017,870.20,,,7/22/2024,,7/22/2024,,,,,5.12%,870.20,44.59,1.111,29,743.68,835.52,34%,28%,4.01%,6.00%,6.55%,40.48%,56.45%,138.94,5.34%,-29.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,12/21/2017,867.10,,,7/29/2024,,7/29/2024,,,,,5.14%,867.10,44.59,1.111,29,743.68,835.52,34%,28%,4.01%,6.00%,6.57%,40.99%,57.01%,138.94,5.34%,-29.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,12/22/2017,866.60,,,8/5/2024,,8/5/2024,,,,,5.15%,866.60,44.59,1.111,29,743.68,835.52,33%,28%,4.01%,6.00%,6.58%,41.07%,57.10%,138.94,5.34%,-29.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,12/27/2017,867.60,,,8/12/2024,,8/12/2024,,,,,5.14%,867.60,44.59,1.111,29,743.68,835.52,34%,28%,4.01%,6.00%,6.57%,40.91%,56.92%,138.94,5.34%,-29.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,12/28/2017,870.00,,,8/19/2024,,8/19/2024,,,,,5.13%,870.00,44.59,1.111,29,743.68,835.52,34%,28%,4.01%,6.00%,6.55%,40.52%,56.49%,138.94,5.34%,-29.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,12/29/2017,875.10,,,8/26/2024,,8/26/2024,,,,,5.10%,875.10,44.59,1.111,29,743.68,835.52,36%,27%,4.01%,6.00%,6.51%,39.70%,55.58%,138.94,5.34%,-29.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/2/2018,861.90,,,9/2/2024,,9/3/2024,,,,,5.40%,861.90,46.52,1.159,39,775.87,871.68,22%,35%,4.01%,6.00%,6.61%,41.84%,52.78%,94.35,5.34%,-30.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/3/2018,854.30,,,9/9/2024,,9/9/2024,,,,,5.45%,854.30,46.52,1.159,39,775.87,871.68,20%,36%,4.01%,6.00%,6.67%,43.10%,54.14%,94.35,5.34%,-30.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/4/2018,859.60,,,9/16/2024,,9/16/2024,,,,,5.41%,859.60,46.52,1.159,39,775.87,871.68,22%,35%,4.01%,6.00%,6.63%,42.22%,53.19%,94.35,5.34%,-30.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/5/2018,868.40,,,9/23/2024,,9/23/2024,,,,,5.36%,868.40,46.52,1.159,39,775.87,871.68,24%,34%,4.01%,6.00%,6.56%,40.78%,51.64%,94.35,5.34%,-29.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/8/2018,864.60,,,9/30/2024,,9/30/2024,,,,,5.38%,864.60,46.52,1.159,39,775.87,871.68,23%,34%,4.01%,6.00%,6.59%,41.39%,52.31%,94.35,5.34%,-29.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/9/2018,850.70,,,10/7/2024,,10/7/2024,,,,,5.47%,850.70,46.52,1.159,39,775.87,871.68,20%,36%,4.01%,6.00%,6.70%,43.71%,54.80%,94.35,5.34%,-31.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/10/2018,838.50,,,10/14/2024,,10/14/2024,,,,,5.55%,838.50,46.52,1.159,39,775.87,871.68,16%,38%,4.01%,6.00%,6.80%,45.80%,57.05%,94.35,5.34%,-32.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/11/2018,844.80,,,10/21/2024,,10/21/2024,,,,,5.51%,844.80,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.75%,44.71%,55.88%,94.35,5.34%,-31.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/12/2018,842.30,,,10/28/2024,,10/28/2024,,,,,5.52%,842.30,46.52,1.159,39,775.87,871.68,17%,38%,4.01%,6.00%,6.77%,45.14%,56.34%,94.35,5.34%,-31.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/15/2018,842.00,,,11/4/2024,,11/4/2024,,,,,5.52%,842.00,46.52,1.159,39,775.87,871.68,17%,38%,4.01%,6.00%,6.77%,45.19%,56.40%,94.35,5.34%,-31.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/16/2018,841.40,,,11/11/2024,,11/11/2024,,,,,5.53%,841.40,46.52,1.159,39,775.87,871.68,17%,38%,4.01%,6.00%,6.77%,45.29%,56.51%,94.35,5.34%,-31.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/17/2018,843.60,,,11/18/2024,,11/18/2024,,,,,5.51%,843.60,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.76%,44.91%,56.10%,94.35,5.34%,-31.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/18/2018,830.60,,,11/25/2024,,11/25/2024,,,,,5.60%,830.60,46.52,1.159,39,775.87,871.68,14%,40%,4.01%,6.00%,6.86%,47.18%,58.54%,94.35,5.34%,-32.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/19/2018,830.50,,,12/2/2024,,12/2/2024,,,,,5.60%,830.50,46.52,1.159,39,775.87,871.68,14%,40%,4.01%,6.00%,6.86%,47.20%,58.56%,94.35,5.34%,-32.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/22/2018,828.00,,,12/9/2024,,12/9/2024,,,,,5.62%,828.00,46.52,1.159,39,775.87,871.68,14%,40%,4.01%,6.00%,6.88%,47.64%,59.04%,94.35,5.34%,-32.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/23/2018,820.50,,,12/16/2024,,12/16/2024,,,,,5.67%,820.50,46.52,1.159,39,775.87,871.68,12%,41%,4.01%,6.00%,6.95%,48.99%,60.49%,94.35,5.34%,-33.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/24/2018,805.90,,,12/23/2024,,12/23/2024,,,,,5.77%,805.90,46.52,1.159,39,775.87,871.68,8%,44%,4.01%,6.00%,7.07%,51.69%,63.40%,94.35,5.34%,-34.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/25/2018,795.60,,,12/30/2024,,12/30/2024,,,,,5.85%,795.60,46.52,1.159,39,775.87,871.68,5%,46%,4.01%,6.00%,7.16%,53.66%,65.52%,94.35,5.34%,-35.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/26/2018,807.00,,,1/6/2025,,1/6/2025,,,,,5.76%,807.00,46.52,1.159,39,775.87,871.68,8%,44%,4.01%,6.00%,7.06%,51.49%,63.18%,94.35,5.34%,-34.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/29/2018,804.50,,,1/13/2025,,1/13/2025,,,,,5.78%,804.50,46.52,1.159,39,775.87,871.68,7%,44%,4.01%,6.00%,7.09%,51.96%,63.69%,94.35,5.34%,-34.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/30/2018,801.20,,,1/20/2025,,1/21/2025,,,,,5.81%,801.20,46.52,1.159,39,775.87,871.68,7%,45%,4.01%,6.00%,7.11%,52.58%,64.36%,94.35,5.34%,-35.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/31/2018,804.70,,,1/27/2025,,1/27/2025,,,,,5.78%,804.70,46.52,1.159,39,775.87,871.68,8%,44%,4.01%,6.00%,7.08%,51.92%,63.64%,94.35,5.34%,-34.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/1/2018,797.60,,,2/3/2025,,2/3/2025,,,,,5.83%,797.60,46.52,1.159,39,775.87,871.68,6%,45%,4.01%,6.00%,7.15%,53.27%,65.10%,94.35,5.34%,-35.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/2/2018,791.40,,,2/10/2025,,2/10/2025,,,,,5.88%,791.40,46.52,1.159,39,775.87,871.68,4%,46%,4.01%,6.00%,7.20%,54.47%,66.39%,94.35,5.34%,-35.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/5/2018,781.20,,,2/17/2025,,2/18/2025,,,,,5.95%,781.20,46.52,1.159,39,775.87,871.68,1%,48%,4.01%,6.00%,7.30%,56.49%,68.57%,94.35,5.34%,-36.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/6/2018,748.70,,,2/24/2025,,2/24/2025,,,,,6.21%,748.70,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.61%,63.28%,75.88%,94.35,5.34%,-39.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/7/2018,769.20,,,3/3/2025,,3/3/2025,,,,,6.05%,769.20,46.52,1.159,39,775.87,871.68,-2%,51%,4.01%,6.00%,7.41%,58.93%,71.20%,94.35,5.34%,-37.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/8/2018,760.60,,,3/10/2025,,3/10/2025,,,,,6.12%,760.60,46.52,1.159,39,775.87,871.68,-4%,52%,4.01%,6.00%,7.49%,60.73%,73.13%,94.35,5.34%,-38.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/9/2018,749.50,,,3/17/2025,,3/17/2025,,,,,6.21%,749.50,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.61%,63.11%,75.70%,94.35,5.34%,-39.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/12/2018,748.90,,,3/24/2025,,3/24/2025,,,,,6.21%,748.90,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.61%,63.24%,75.84%,94.35,5.34%,-39.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/13/2018,736.80,,,3/31/2025,,3/31/2025,,,,,6.31%,736.80,46.52,1.159,39,775.87,871.68,-10%,57%,4.01%,6.00%,7.74%,65.92%,78.73%,94.35,5.34%,-40.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/14/2018,744.20,,,4/7/2025,,4/7/2025,,,,,6.25%,744.20,46.52,1.159,39,775.87,871.68,-8%,56%,4.01%,6.00%,7.66%,64.27%,76.95%,94.35,5.34%,-39.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/15/2018,740.90,,,4/14/2025,,4/14/2025,,,,,6.28%,740.90,46.52,1.159,39,775.87,871.68,-9%,56%,4.01%,6.00%,7.69%,65.00%,77.74%,94.35,5.34%,-39.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/16/2018,749.60,,,4/22/2025,,4/21/2025,,,,,6.21%,749.60,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.60%,63.09%,75.67%,94.35,5.34%,-39.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/19/2018,747.40,,,4/28/2025,,4/28/2025,,,,,6.22%,747.40,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.63%,63.57%,76.19%,94.35,5.34%,-39.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/20/2018,748.00,,,5/5/2025,,5/5/2025,,,,,6.22%,748.00,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.62%,63.44%,76.05%,94.35,5.34%,-39.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/21/2018,746.60,,,5/12/2025,,5/12/2025,,,,,6.23%,746.60,46.52,1.159,39,775.87,871.68,-8%,55%,4.01%,6.00%,7.63%,63.74%,76.38%,94.35,5.34%,-39.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/22/2018,751.00,,,5/19/2025,,5/19/2025,,,,,6.19%,751.00,46.52,1.159,39,775.87,871.68,-6%,54%,4.01%,6.00%,7.59%,62.78%,75.35%,94.35,5.34%,-39.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/23/2018,758.00,,,5/26/2025,,5/27/2025,,,,,6.14%,758.00,46.52,1.159,39,775.87,871.68,-5%,53%,4.01%,6.00%,7.52%,61.28%,73.73%,94.35,5.34%,-38.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/26/2018,765.70,,,6/2/2025,,6/2/2025,,,,,6.08%,765.70,46.52,1.159,39,775.87,871.68,-3%,51%,4.01%,6.00%,7.44%,59.66%,71.98%,94.35,5.34%,-37.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/27/2018,756.50,,,6/9/2025,,6/9/2025,,,,,6.15%,756.50,46.52,1.159,39,775.87,871.68,-5%,53%,4.01%,6.00%,7.53%,61.60%,74.07%,94.35,5.34%,-38.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/28/2018,740.20,,,6/16/2025,,6/16/2025,,,,,6.28%,740.20,46.52,1.159,39,775.87,871.68,-9%,57%,4.01%,6.00%,7.70%,65.16%,77.90%,94.35,5.34%,-39.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/1/2018,743.40,,,6/23/2025,,6/23/2025,,,,,6.26%,743.40,46.52,1.159,39,775.87,871.68,-8%,56%,4.01%,6.00%,7.67%,64.45%,77.14%,94.35,5.34%,-39.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/2/2018,739.20,,,6/30/2025,,6/30/2025,,,,,6.29%,739.20,46.52,1.159,39,775.87,871.68,-10%,57%,4.01%,6.00%,7.71%,65.38%,78.15%,94.35,5.34%,-40.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/5/2018,749.70,,,7/7/2025,,7/7/2025,,,,,6.21%,749.70,46.52,1.159,39,775.87,871.68,-7%,55%,4.01%,6.00%,7.60%,63.07%,75.65%,94.35,5.34%,-39.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/6/2018,757.90,,,7/14/2025,,7/14/2025,,,,,6.14%,757.90,46.52,1.159,39,775.87,871.68,-5%,53%,4.01%,6.00%,7.52%,61.30%,73.75%,94.35,5.34%,-38.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/7/2018,779.50,,,7/21/2025,,7/21/2025,,,,,5.97%,779.50,46.52,1.159,39,775.87,871.68,1%,49%,4.01%,6.00%,7.31%,56.83%,68.94%,94.35,5.34%,-36.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/8/2018,791.60,,,7/28/2025,,7/28/2025,,,,,5.88%,791.60,46.52,1.159,39,775.87,871.68,4%,46%,4.01%,6.00%,7.20%,54.43%,66.35%,94.35,5.34%,-35.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/9/2018,783.70,,,8/4/2025,,8/4/2025,,,,,5.94%,783.70,46.52,1.159,39,775.87,871.68,2%,48%,4.01%,6.00%,7.27%,55.99%,68.03%,94.35,5.34%,-36.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/12/2018,783.80,,,8/11/2025,,8/11/2025,,,,,5.94%,783.80,46.52,1.159,39,775.87,871.68,2%,48%,4.01%,6.00%,7.27%,55.97%,68.01%,94.35,5.34%,-36.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/13/2018,776.10,,,8/18/2025,,8/18/2025,,,,,5.99%,776.10,46.52,1.159,39,775.87,871.68,0%,49%,4.01%,6.00%,7.34%,57.52%,69.68%,94.35,5.34%,-37.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/14/2018,778.50,,,8/25/2025,,8/25/2025,,,,,5.98%,778.50,46.52,1.159,39,775.87,871.68,1%,49%,4.01%,6.00%,7.32%,57.03%,69.15%,94.35,5.34%,-36.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/15/2018,770.00,,,9/1/2025,,9/2/2025,,,,,6.04%,770.00,46.52,1.159,39,775.87,871.68,-2%,51%,4.01%,6.00%,7.40%,58.77%,71.02%,94.35,5.34%,-37.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/16/2018,780.70,,,9/8/2025,,9/8/2025,,,,,5.96%,780.70,46.52,1.159,39,775.87,871.68,1%,49%,4.01%,6.00%,7.30%,56.59%,68.68%,94.35,5.34%,-36.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/19/2018,765.90,,,9/15/2025,,9/15/2025,,,,,6.07%,765.90,46.52,1.159,39,775.87,871.68,-3%,51%,4.01%,6.00%,7.44%,59.62%,71.93%,94.35,5.34%,-37.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/20/2018,761.30,,,9/22/2025,,9/22/2025,,,,,6.11%,761.30,46.52,1.159,39,775.87,871.68,-4%,52%,4.01%,6.00%,7.49%,60.58%,72.97%,94.35,5.34%,-38.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/21/2018,760.00,,,9/29/2025,,9/29/2025,,,,,6.12%,760.00,46.52,1.159,39,775.87,871.68,-4%,53%,4.01%,6.00%,7.50%,60.86%,73.27%,94.35,5.34%,-38.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/22/2018,757.20,,,10/6/2025,,10/6/2025,,,,,6.14%,757.20,46.52,1.159,39,775.87,871.68,-5%,53%,4.01%,6.00%,7.53%,61.45%,73.91%,94.35,5.34%,-38.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/23/2018,755.30,,,10/13/2025,,10/13/2025,,,,,6.16%,755.30,46.52,1.159,39,775.87,871.68,-5%,54%,4.01%,6.00%,7.55%,61.86%,74.35%,94.35,5.34%,-38.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/26/2018,754.00,,,10/20/2025,,10/20/2025,,,,,6.17%,754.00,46.52,1.159,39,775.87,871.68,-6%,54%,4.01%,6.00%,7.56%,62.14%,74.65%,94.35,5.34%,-38.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/27/2018,763.50,,,10/27/2025,,10/27/2025,,,,,6.09%,763.50,46.52,1.159,39,775.87,871.68,-3%,52%,4.01%,6.00%,7.47%,60.12%,72.48%,94.35,5.34%,-38.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/28/2018,805.30,,,11/3/2025,,11/3/2025,,,,,5.78%,805.30,46.52,1.159,39,775.87,871.68,8%,44%,4.01%,6.00%,7.08%,51.81%,63.52%,94.35,5.34%,-34.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/29/2018,802.20,,,11/10/2025,,11/10/2025,,,,,5.80%,802.20,46.52,1.159,39,775.87,871.68,7%,45%,4.01%,6.00%,7.11%,52.39%,64.15%,94.35,5.34%,-34.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/3/2018,795.60,,,11/17/2025,,11/17/2025,,,,,5.85%,795.60,46.52,1.159,39,775.87,871.68,5%,46%,4.01%,6.00%,7.16%,53.66%,65.52%,94.35,5.34%,-35.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/4/2018,802.80,,,11/24/2025,,11/24/2025,,,,,5.79%,802.80,46.52,1.159,39,775.87,871.68,7%,44%,4.01%,6.00%,7.10%,52.28%,64.03%,94.35,5.34%,-34.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/5/2018,824.10,,,12/1/2025,,12/1/2025,,,,,5.64%,824.10,46.52,1.159,39,775.87,871.68,13%,41%,4.01%,6.00%,6.92%,48.34%,59.79%,94.35,5.34%,-33.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/6/2018,824.50,,,12/8/2025,,12/8/2025,,,,,5.64%,824.50,46.52,1.159,39,775.87,871.68,13%,41%,4.01%,6.00%,6.91%,48.27%,59.71%,94.35,5.34%,-33.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/9/2018,833.80,,,12/15/2025,,12/15/2025,,,,,5.58%,833.80,46.52,1.159,39,775.87,871.68,15%,39%,4.01%,6.00%,6.84%,46.62%,57.93%,94.35,5.34%,-32.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/10/2018,825.00,,,12/22/2025,,12/22/2025,,,,,5.64%,825.00,46.52,1.159,39,775.87,871.68,13%,41%,4.01%,6.00%,6.91%,48.18%,59.62%,94.35,5.34%,-33.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/11/2018,827.50,,,12/29/2025,,12/29/2025,,,,,5.62%,827.50,46.52,1.159,39,775.87,871.68,13%,40%,4.01%,6.00%,6.89%,47.73%,59.14%,94.35,5.34%,-32.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/12/2018,823.60,,,1/5/2026,,1/5/2026,,,,,5.65%,823.60,46.52,1.159,39,775.87,871.68,12%,41%,4.01%,6.00%,6.92%,48.43%,59.89%,94.35,5.34%,-33.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/13/2018,826.30,,,1/12/2026,,1/12/2026,,,,,5.63%,826.30,46.52,1.159,39,775.87,871.68,13%,40%,4.01%,6.00%,6.90%,47.95%,59.37%,94.35,5.34%,-33.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/16/2018,815.70,,,1/19/2026,,1/20/2026,,,,,5.70%,815.70,46.52,1.159,39,775.87,871.68,10%,42%,4.01%,6.00%,6.99%,49.87%,61.44%,94.35,5.34%,-33.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/17/2018,820.10,,,1/26/2026,,1/26/2026,,,,,5.67%,820.10,46.52,1.159,39,775.87,871.68,12%,41%,4.01%,6.00%,6.95%,49.07%,60.57%,94.35,5.34%,-33.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/18/2018,826.00,,,2/2/2026,,2/2/2026,,,,,5.63%,826.00,46.52,1.159,39,775.87,871.68,13%,40%,4.01%,6.00%,6.90%,48.00%,59.42%,94.35,5.34%,-33.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/19/2018,810.20,,,2/9/2026,,2/9/2026,,,,,5.74%,810.20,46.52,1.159,39,775.87,871.68,9%,43%,4.01%,6.00%,7.04%,50.89%,62.53%,94.35,5.34%,-34.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/20/2018,812.90,,,2/16/2026,,2/17/2026,,,,,5.72%,812.90,46.52,1.159,39,775.87,871.68,10%,43%,4.01%,6.00%,7.01%,50.39%,61.99%,94.35,5.34%,-34.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/23/2018,796.50,,,2/23/2026,,2/23/2026,,,,,5.84%,796.50,46.52,1.159,39,775.87,871.68,5%,46%,4.01%,6.00%,7.16%,53.48%,65.33%,94.35,5.34%,-35.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/24/2018,801.60,,,3/2/2026,,3/2/2026,,,,,5.80%,801.60,46.52,1.159,39,775.87,871.68,7%,45%,4.01%,6.00%,7.11%,52.51%,64.28%,94.35,5.34%,-35.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/25/2018,805.90,,,3/9/2026,,3/9/2026,,,,,5.77%,805.90,46.52,1.159,39,775.87,871.68,8%,44%,4.01%,6.00%,7.07%,51.69%,63.40%,94.35,5.34%,-34.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/26/2018,826.30,,,3/16/2026,,3/16/2026,,,,,5.63%,826.30,46.52,1.159,39,775.87,871.68,13%,40%,4.01%,6.00%,6.90%,47.95%,59.37%,94.35,5.34%,-33.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/27/2018,841.70,,,3/23/2026,,3/23/2026,,,,,5.53%,841.70,46.52,1.159,39,775.87,871.68,17%,38%,4.01%,6.00%,6.77%,45.24%,56.45%,94.35,5.34%,-31.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/30/2018,842.80,,,3/30/2026,,3/30/2026,,,,,5.52%,842.80,46.52,1.159,39,775.87,871.68,17%,38%,4.01%,6.00%,6.76%,45.05%,56.25%,94.35,5.34%,-31.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/1/2018,846.00,,,4/7/2026,,4/6/2026,,,,,5.50%,846.00,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.74%,44.50%,55.66%,94.35,5.34%,-31.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/2/2018,845.00,,,4/13/2026,,4/13/2026,,,,,5.51%,845.00,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.75%,44.67%,55.84%,94.35,5.34%,-31.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/3/2018,845.80,,,4/20/2026,,4/20/2026,,,,,5.50%,845.80,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.74%,44.54%,55.69%,94.35,5.34%,-31.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/4/2018,851.00,,,4/27/2026,,4/27/2026,,,,,5.47%,851.00,46.52,1.159,39,775.87,871.68,20%,36%,4.01%,6.00%,6.70%,43.65%,54.74%,94.35,5.34%,-31.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/8/2018,842.00,,,5/4/2026,,5/4/2026,,,,,5.52%,842.00,46.52,1.159,39,775.87,871.68,17%,38%,4.01%,6.00%,6.77%,45.19%,56.40%,94.35,5.34%,-31.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/9/2018,844.30,,,5/11/2026,,5/11/2026,,,,,5.51%,844.30,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.75%,44.79%,55.97%,94.35,5.34%,-31.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/10/2018,843.90,,,5/18/2026,,5/18/2026,,,,,5.51%,843.90,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.75%,44.86%,56.04%,94.35,5.34%,-31.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/11/2018,846.20,,,5/25/2026,,5/26/2026,,,,,5.50%,846.20,46.52,1.159,39,775.87,871.68,18%,37%,4.01%,6.00%,6.74%,44.47%,55.62%,94.35,5.34%,-31.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/14/2018,850.30,,,6/1/2026,,6/1/2026,,,,,5.47%,850.30,46.52,1.159,39,775.87,871.68,19%,36%,4.01%,6.00%,6.70%,43.77%,54.87%,94.35,5.34%,-31.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/15/2018,837.00,,,6/8/2026,,6/8/2026,,,,,5.56%,837.00,46.52,1.159,39,775.87,871.68,16%,39%,4.01%,6.00%,6.81%,46.06%,57.33%,94.35,5.34%,-32.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/16/2018,832.50,,,6/15/2026,,6/15/2026,,,,,5.59%,832.50,46.52,1.159,39,775.87,871.68,15%,39%,4.01%,6.00%,6.85%,46.85%,58.18%,94.35,5.34%,-32.50%,,,,,,,,,,,,
