,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Bridgestone - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2019,11/21/2019,$                                                        10.04,,,,,,,,,,1593.63%,$              10.04,160.00,5.293,66,9.45,4.098,04,0%,52626%,3.02%,1694.02%,3.41%,12.85%,1606.47%,160,3.90%,-19.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,11/22/2019,$                                                           9.91,,,,,,,,,,1615.35%,$                 9.91,160.00,5.293,66,9.45,4.098,04,0%,53344%,3.02%,1694.02%,3.46%,14.39%,1629.73%,160,3.90%,-20.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,11/25/2019,$                                                        10.00,,,,,,,,,,1600.00%,$              10.00,160.00,5.293,66,9.45,4.098,04,0%,52837%,3.02%,1694.02%,3.43%,13.30%,1613.30%,160,3.90%,-20.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,11/26/2019,$                                                        10.06,,,,,,,,,,1591.25%,$              10.06,160.00,5.293,66,9.45,4.098,04,0%,52547%,3.02%,1694.02%,3.41%,12.68%,1603.93%,160,3.90%,-19.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,11/27/2019,$                                                        10.02,,,,,,,,,,1596.81%,$              10.02,160.00,5.293,66,9.45,4.098,04,0%,52731%,3.02%,1694.02%,3.42%,13.07%,1609.88%,160,3.90%,-20.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,11/29/2019,$                                                        10.00,,,,,,,,,,1600.00%,$              10.00,160.00,5.293,66,9.45,4.098,04,0%,52837%,3.02%,1694.02%,3.43%,13.30%,1613.30%,160,3.90%,-20.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/2/2019,$                                                          9.97,,,,,,,,,,1604.81%,$                9.97,160.00,5.293,66,9.45,4.098,04,0%,52996%,3.02%,1694.02%,3.44%,13.64%,1618.46%,160,3.90%,-20.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/3/2019,$                                                          9.95,,,,,,,,,,1608.85%,$                9.95,160.00,5.293,66,9.45,4.098,04,0%,53129%,3.02%,1694.02%,3.44%,13.93%,1622.78%,160,3.90%,-20.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/4/2019,$                                                         10.13,,,,,,,,,,1580.25%,$               10.13,160.00,5.293,66,9.45,4.098,04,0%,52183%,3.02%,1694.02%,3.38%,11.90%,1592.15%,160,3.90%,-19.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/5/2019,$                                                          9.95,,,,,,,,,,1608.04%,$                9.95,160.00,5.293,66,9.45,4.098,04,0%,53103%,3.02%,1694.02%,3.44%,13.87%,1621.91%,160,3.90%,-20.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/6/2019,$                                                        10.03,,,,,,,,,,1595.82%,$              10.03,160.00,5.293,66,9.45,4.098,04,0%,52698%,3.02%,1694.02%,3.42%,13.00%,1608.82%,160,3.90%,-20.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/9/2019,$                                                          9.96,,,,,,,,,,1606.43%,$                9.96,160.00,5.293,66,9.45,4.098,04,0%,53049%,3.02%,1694.02%,3.44%,13.76%,1620.18%,160,3.90%,-20.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/10/2019,$                                                          9.93,,,,,,,,,,1610.87%,$                9.93,160.00,5.293,66,9.45,4.098,04,0%,53196%,3.02%,1694.02%,3.45%,14.07%,1624.94%,160,3.90%,-20.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/11/2019,$                                                          9.93,,,,,,,,,,1612.09%,$                9.93,160.00,5.293,66,9.45,4.098,04,0%,53237%,3.02%,1694.02%,3.45%,14.16%,1626.25%,160,3.90%,-20.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/12/2019,$                                                          9.89,,,,,,,,,,1617.80%,$                9.89,160.00,5.293,66,9.45,4.098,04,0%,53425%,3.02%,1694.02%,3.46%,14.56%,1632.36%,160,3.90%,-21.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/13/2019,$                                                          9.84,,,,,,,,,,1626.84%,$                9.84,160.00,5.293,66,9.45,4.098,04,0%,53725%,3.02%,1694.02%,3.48%,15.20%,1642.04%,160,3.90%,-21.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/16/2019,$                                                          9.78,,,,,,,,,,1636.83%,$                9.78,160.00,5.293,66,9.45,4.098,04,0%,54055%,3.02%,1694.02%,3.50%,15.91%,1652.74%,160,3.90%,-22.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/17/2019,$                                                          9.69,,,,,,,,,,1651.19%,$                9.69,160.00,5.293,66,9.45,4.098,04,0%,54530%,3.02%,1694.02%,3.54%,16.92%,1668.11%,160,3.90%,-22.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/18/2019,$                                                          9.68,,,,,,,,,,1652.89%,$                9.68,160.00,5.293,66,9.45,4.098,04,0%,54587%,3.02%,1694.02%,3.54%,17.05%,1669.94%,160,3.90%,-22.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/19/2019,$                                                          9.63,,,,,,,,,,1661.47%,$                9.63,160.00,5.293,66,9.45,4.098,04,0%,54870%,3.02%,1694.02%,3.56%,17.65%,1679.13%,160,3.90%,-23.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/20/2019,$                                                          9.64,,,,,,,,,,1660.61%,$                9.64,160.00,5.293,66,9.45,4.098,04,0%,54842%,3.02%,1694.02%,3.56%,17.59%,1678.20%,160,3.90%,-23.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/23/2019,$                                                          9.59,,,,,,,,,,1667.97%,$                9.59,160.00,5.293,66,9.45,4.098,04,0%,55085%,3.02%,1694.02%,3.57%,18.11%,1686.08%,160,3.90%,-23.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/24/2019,$                                                           9.51,,,,,,,,,,1683.32%,$                 9.51,160.00,5.293,66,9.45,4.098,04,0%,55593%,3.02%,1694.02%,3.60%,19.20%,1702.52%,160,3.90%,-24.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/26/2019,$                                                          9.55,,,,,,,,,,1675.39%,$                9.55,160.00,5.293,66,9.45,4.098,04,0%,55331%,3.02%,1694.02%,3.59%,18.64%,1694.03%,160,3.90%,-23.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/27/2019,$                                                          9.34,,,,,,,,,,1713.98%,$                9.34,160.00,5.293,66,9.45,4.098,04,0%,56608%,3.02%,1694.02%,3.67%,21.37%,1735.35%,160,3.90%,-25.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/30/2019,$                                                          9.24,,,,,,,,,,1732.54%,$                9.24,160.00,5.293,66,9.45,4.098,04,0%,57222%,3.02%,1694.02%,3.71%,22.69%,1755.22%,160,3.90%,-26.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2019,12/31/2019,$                                                          9.25,,,,,,,,,,1730.67%,$                9.25,160.00,5.293,66,9.45,4.098,04,0%,57160%,3.02%,1694.02%,3.71%,22.55%,1753.22%,160,3.90%,-26.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/2/2020,$                                                          9.32,,,,,,,,,,1180.26%,$                9.32,110.00,3.639,39,6.49,2.817,40,0%,38949%,3.02%,1694.02%,3.68%,21.57%,21.57%,0,3.90%,-25.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/3/2020,$                                                          9.24,,,,,,,,,,1190.48%,$                9.24,110.00,3.639,39,6.49,2.817,40,0%,39287%,3.02%,1694.02%,3.71%,22.62%,22.62%,0,3.90%,-26.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/6/2020,$                                                          9.32,,,,,,,,,,1180.89%,$                9.32,110.00,3.639,39,6.49,2.817,40,0%,38970%,3.02%,1694.02%,3.68%,21.63%,21.63%,0,3.90%,-25.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/7/2020,$                                                          9.30,,,,,,,,,,1182.80%,$                9.30,110.00,3.639,39,6.49,2.817,40,0%,39033%,3.02%,1694.02%,3.68%,21.83%,21.83%,0,3.90%,-25.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/8/2020,$                                                          9.29,,,,,,,,,,1184.07%,$                9.29,110.00,3.639,39,6.49,2.817,40,0%,39075%,3.02%,1694.02%,3.69%,21.96%,21.96%,0,3.90%,-25.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/9/2020,$                                                          9.22,,,,,,,,,,1193.06%,$                9.22,110.00,3.639,39,6.49,2.817,40,0%,39373%,3.02%,1694.02%,3.72%,22.89%,22.89%,0,3.90%,-26.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/10/2020,$                                                          9.09,,,,,,,,,,1210.45%,$                9.09,110.00,3.639,39,6.49,2.817,40,0%,39948%,3.02%,1694.02%,3.77%,24.68%,24.68%,0,3.90%,-27.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/13/2020,$                                                           9.13,,,,,,,,,,1204.82%,$                 9.13,110.00,3.639,39,6.49,2.817,40,0%,39762%,3.02%,1694.02%,3.75%,24.10%,24.10%,0,3.90%,-27.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/14/2020,$                                                          9.06,,,,,,,,,,1214.80%,$                9.06,110.00,3.639,39,6.49,2.817,40,0%,40092%,3.02%,1694.02%,3.78%,25.12%,25.12%,0,3.90%,-27.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/15/2020,$                                                          9.09,,,,,,,,,,1210.79%,$                9.09,110.00,3.639,39,6.49,2.817,40,0%,39959%,3.02%,1694.02%,3.77%,24.71%,24.71%,0,3.90%,-27.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/16/2020,$                                                          9.07,,,,,,,,,,1212.79%,$                9.07,110.00,3.639,39,6.49,2.817,40,0%,40026%,3.02%,1694.02%,3.78%,24.92%,24.92%,0,3.90%,-27.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/17/2020,$                                                           9.10,,,,,,,,,,1209.46%,$                 9.10,110.00,3.639,39,6.49,2.817,40,0%,39915%,3.02%,1694.02%,3.77%,24.57%,24.57%,0,3.90%,-27.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/21/2020,$                                                          9.09,,,,,,,,,,1210.79%,$                9.09,110.00,3.639,39,6.49,2.817,40,0%,39959%,3.02%,1694.02%,3.77%,24.71%,24.71%,0,3.90%,-27.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/22/2020,$                                                          9.02,,,,,,,,,,1219.51%,$                9.02,110.00,3.639,39,6.49,2.817,40,0%,40248%,3.02%,1694.02%,3.80%,25.61%,25.61%,0,3.90%,-28.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/23/2020,$                                                          9.00,,,,,,,,,,1222.90%,$                9.00,110.00,3.639,39,6.49,2.817,40,0%,40360%,3.02%,1694.02%,3.81%,25.96%,25.96%,0,3.90%,-28.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/24/2020,$                                                          8.89,,,,,,,,,,1238.04%,$                8.89,110.00,3.639,39,6.49,2.817,40,0%,40861%,3.02%,1694.02%,3.86%,27.52%,27.52%,0,3.90%,-29.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/27/2020,$                                                          8.85,,,,,,,,,,1243.64%,$                8.85,110.00,3.639,39,6.49,2.817,40,0%,41046%,3.02%,1694.02%,3.87%,28.09%,28.09%,0,3.90%,-29.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/28/2020,$                                                          8.88,,,,,,,,,,1238.74%,$                8.88,110.00,3.639,39,6.49,2.817,40,0%,40884%,3.02%,1694.02%,3.86%,27.59%,27.59%,0,3.90%,-29.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/29/2020,$                                                          8.94,,,,,,,,,,1230.43%,$                8.94,110.00,3.639,39,6.49,2.817,40,0%,40609%,3.02%,1694.02%,3.83%,26.73%,26.73%,0,3.90%,-28.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/30/2020,$                                                          8.97,,,,,,,,,,1226.99%,$                8.97,110.00,3.639,39,6.49,2.817,40,0%,40496%,3.02%,1694.02%,3.82%,26.38%,26.38%,0,3.90%,-28.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,1/31/2020,$                                                          8.83,,,,,,,,,,1245.54%,$                8.83,110.00,3.639,39,6.49,2.817,40,0%,41109%,3.02%,1694.02%,3.88%,28.29%,28.29%,0,3.90%,-29.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/3/2020,$                                                          8.93,,,,,,,,,,1232.49%,$                8.93,110.00,3.639,39,6.49,2.817,40,0%,40677%,3.02%,1694.02%,3.84%,26.95%,26.95%,0,3.90%,-28.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/4/2020,$                                                           9.01,,,,,,,,,,1221.54%,$                 9.01,110.00,3.639,39,6.49,2.817,40,0%,40315%,3.02%,1694.02%,3.80%,25.82%,25.82%,0,3.90%,-28.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/5/2020,$                                                          9.06,,,,,,,,,,1213.79%,$                9.06,110.00,3.639,39,6.49,2.817,40,0%,40059%,3.02%,1694.02%,3.78%,25.02%,25.02%,0,3.90%,-27.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/6/2020,$                                                          9.06,,,,,,,,,,1214.13%,$                9.06,110.00,3.639,39,6.49,2.817,40,0%,40070%,3.02%,1694.02%,3.78%,25.06%,25.06%,0,3.90%,-27.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/7/2020,$                                                          9.07,,,,,,,,,,1213.46%,$                9.07,110.00,3.639,39,6.49,2.817,40,0%,40048%,3.02%,1694.02%,3.78%,24.99%,24.99%,0,3.90%,-27.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/10/2020,$                                                          8.96,,,,,,,,,,1228.36%,$                8.96,110.00,3.639,39,6.49,2.817,40,0%,40541%,3.02%,1694.02%,3.83%,26.52%,26.52%,0,3.90%,-28.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/11/2020,$                                                          8.92,,,,,,,,,,1233.18%,$                8.92,110.00,3.639,39,6.49,2.817,40,0%,40700%,3.02%,1694.02%,3.84%,27.02%,27.02%,0,3.90%,-28.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/12/2020,$                                                          8.79,,,,,,,,,,1251.78%,$                8.79,110.00,3.639,39,6.49,2.817,40,0%,41316%,3.02%,1694.02%,3.90%,28.93%,28.93%,0,3.90%,-29.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/13/2020,$                                                          8.77,,,,,,,,,,1254.30%,$                8.77,110.00,3.639,39,6.49,2.817,40,0%,41399%,3.02%,1694.02%,3.91%,29.19%,29.19%,0,3.90%,-30.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/14/2020,$                                                          8.79,,,,,,,,,,1252.13%,$                8.79,110.00,3.639,39,6.49,2.817,40,0%,41327%,3.02%,1694.02%,3.90%,28.97%,28.97%,0,3.90%,-29.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/18/2020,$                                                          8.84,,,,,,,,,,1244.34%,$                8.84,110.00,3.639,39,6.49,2.817,40,0%,41070%,3.02%,1694.02%,3.88%,28.17%,28.17%,0,3.90%,-29.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/19/2020,$                                                          9.00,,,,,,,,,,1222.56%,$                9.00,110.00,3.639,39,6.49,2.817,40,0%,40349%,3.02%,1694.02%,3.81%,25.92%,25.92%,0,3.90%,-28.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/20/2020,$                                                          8.88,,,,,,,,,,1238.74%,$                8.88,110.00,3.639,39,6.49,2.817,40,0%,40884%,3.02%,1694.02%,3.86%,27.59%,27.59%,0,3.90%,-29.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/21/2020,$                                                           8.81,,,,,,,,,,1248.58%,$                 8.81,110.00,3.639,39,6.49,2.817,40,0%,41210%,3.02%,1694.02%,3.89%,28.60%,28.60%,0,3.90%,-29.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/24/2020,$                                                          8.58,,,,,,,,,,1282.05%,$                8.58,110.00,3.639,39,6.49,2.817,40,0%,42317%,3.02%,1694.02%,3.99%,32.05%,32.05%,0,3.90%,-31.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/25/2020,$                                                           8.51,,,,,,,,,,1292.22%,$                 8.51,110.00,3.639,39,6.49,2.817,40,0%,42653%,3.02%,1694.02%,4.02%,33.10%,33.10%,0,3.90%,-32.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/26/2020,$                                                          8.47,,,,,,,,,,1298.70%,$                8.47,110.00,3.639,39,6.49,2.817,40,0%,42868%,3.02%,1694.02%,4.04%,33.77%,33.77%,0,3.90%,-32.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/27/2020,$                                                          8.26,,,,,,,,,,1332.53%,$                8.26,110.00,3.639,39,6.49,2.817,40,0%,43987%,3.02%,1694.02%,4.15%,37.25%,37.25%,0,3.90%,-34.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,2/28/2020,$                                                          8.24,,,,,,,,,,1334.95%,$                8.24,110.00,3.639,39,6.49,2.817,40,0%,44067%,3.02%,1694.02%,4.16%,37.50%,37.50%,0,3.90%,-34.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/2/2020,$                                                          8.39,,,,,,,,,,1311.08%,$                8.39,110.00,3.639,39,6.49,2.817,40,0%,43278%,3.02%,1694.02%,4.08%,35.04%,35.04%,0,3.90%,-33.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/3/2020,$                                                          8.26,,,,,,,,,,1332.53%,$                8.26,110.00,3.639,39,6.49,2.817,40,0%,43987%,3.02%,1694.02%,4.15%,37.25%,37.25%,0,3.90%,-34.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/4/2020,$                                                          8.33,,,,,,,,,,1320.53%,$                8.33,110.00,3.639,39,6.49,2.817,40,0%,43590%,3.02%,1694.02%,4.11%,36.01%,36.01%,0,3.90%,-33.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/5/2020,$                                                           8.21,,,,,,,,,,1340.03%,$                 8.21,110.00,3.639,39,6.49,2.817,40,0%,44235%,3.02%,1694.02%,4.17%,38.02%,38.02%,0,3.90%,-34.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/6/2020,$                                                          8.05,,,,,,,,,,1367.31%,$                8.05,110.00,3.639,39,6.49,2.817,40,0%,45138%,3.02%,1694.02%,4.26%,40.83%,40.83%,0,3.90%,-35.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/9/2020,$                                                          7.74,,,,,,,,,,1421.19%,$                7.74,110.00,3.639,39,6.49,2.817,40,0%,46921%,3.02%,1694.02%,4.43%,46.38%,46.38%,0,3.90%,-38.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/10/2020,$                                                          7.77,,,,,,,,,,1415.70%,$                7.77,110.00,3.639,39,6.49,2.817,40,0%,46739%,3.02%,1694.02%,4.41%,45.82%,45.82%,0,3.90%,-38.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/11/2020,$                                                          7.77,,,,,,,,,,1416.61%,$                7.77,110.00,3.639,39,6.49,2.817,40,0%,46769%,3.02%,1694.02%,4.41%,45.91%,45.91%,0,3.90%,-38.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/12/2020,$                                                           7.21,,,,,,,,,,1526.19%,$                 7.21,110.00,3.639,39,6.49,2.817,40,0%,50394%,3.02%,1694.02%,4.75%,57.20%,57.20%,0,3.90%,-42.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/13/2020,$                                                          7.56,,,,,,,,,,1455.99%,$                7.56,110.00,3.639,39,6.49,2.817,40,0%,48072%,3.02%,1694.02%,4.53%,49.97%,49.97%,0,3.90%,-39.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/16/2020,$                                                          6.79,,,,,,,,,,1620.03%,$                6.79,110.00,3.639,39,6.49,2.817,40,0%,53499%,3.02%,1694.02%,5.05%,66.86%,66.86%,0,3.90%,-45.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/17/2020,$                                                            7.11,,,,,,,,,,1548.21%,$                  7.11,110.00,3.639,39,6.49,2.817,40,0%,51123%,3.02%,1694.02%,4.82%,59.47%,59.47%,0,3.90%,-43.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/18/2020,$                                                          6.86,,,,,,,,,,1603.50%,$                6.86,110.00,3.639,39,6.49,2.817,40,0%,52952%,3.02%,1694.02%,4.99%,65.16%,65.16%,0,3.90%,-45.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/19/2020,$                                                           7.19,,,,,,,,,,1529.90%,$                 7.19,110.00,3.639,39,6.49,2.817,40,0%,50517%,3.02%,1694.02%,4.76%,57.58%,57.58%,0,3.90%,-42.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/20/2020,$                                                          7.26,,,,,,,,,,1516.20%,$                7.26,110.00,3.639,39,6.49,2.817,40,0%,50064%,3.02%,1694.02%,4.72%,56.17%,56.17%,0,3.90%,-42.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/23/2020,$                                                          6.96,,,,,,,,,,1581.60%,$                6.96,110.00,3.639,39,6.49,2.817,40,0%,52228%,3.02%,1694.02%,4.93%,62.90%,62.90%,0,3.90%,-44.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/24/2020,$                                                          7.44,,,,,,,,,,1478.49%,$                7.44,110.00,3.639,39,6.49,2.817,40,0%,48817%,3.02%,1694.02%,4.60%,52.28%,52.28%,0,3.90%,-40.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/25/2020,$                                                           7.51,,,,,,,,,,1464.71%,$                 7.51,110.00,3.639,39,6.49,2.817,40,0%,48361%,3.02%,1694.02%,4.56%,50.87%,50.87%,0,3.90%,-40.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/26/2020,$                                                          7.58,,,,,,,,,,1452.15%,$                7.58,110.00,3.639,39,6.49,2.817,40,0%,47945%,3.02%,1694.02%,4.52%,49.57%,49.57%,0,3.90%,-39.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/27/2020,$                                                          7.65,,,,,,,,,,1438.38%,$                7.65,110.00,3.639,39,6.49,2.817,40,0%,47489%,3.02%,1694.02%,4.48%,48.15%,48.15%,0,3.90%,-38.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/30/2020,$                                                          7.89,,,,,,,,,,1394.17%,$                7.89,110.00,3.639,39,6.49,2.817,40,0%,46027%,3.02%,1694.02%,4.34%,43.60%,43.60%,0,3.90%,-37.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,3/31/2020,$                                                          7.59,,,,,,,,,,1449.75%,$                7.59,110.00,3.639,39,6.49,2.817,40,0%,47866%,3.02%,1694.02%,4.52%,49.32%,49.32%,0,3.90%,-39.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/1/2020,$                                                           7.19,,,,,,,,,,1529.90%,$                 7.19,110.00,3.639,39,6.49,2.817,40,0%,50517%,3.02%,1694.02%,4.76%,57.58%,57.58%,0,3.90%,-42.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/2/2020,$                                                          7.23,,,,,,,,,,1520.91%,$                7.23,110.00,3.639,39,6.49,2.817,40,0%,50220%,3.02%,1694.02%,4.74%,56.65%,56.65%,0,3.90%,-42.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/3/2020,$                                                          7.05,,,,,,,,,,1561.39%,$                7.05,110.00,3.639,39,6.49,2.817,40,0%,51559%,3.02%,1694.02%,4.86%,60.82%,60.82%,0,3.90%,-43.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/6/2020,$                                                          7.38,,,,,,,,,,1490.51%,$                7.38,110.00,3.639,39,6.49,2.817,40,0%,49214%,3.02%,1694.02%,4.64%,53.52%,53.52%,0,3.90%,-41.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/7/2020,$                                                           7.61,,,,,,,,,,1445.56%,$                 7.61,110.00,3.639,39,6.49,2.817,40,0%,47727%,3.02%,1694.02%,4.50%,48.89%,48.89%,0,3.90%,-39.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/8/2020,$                                                          7.65,,,,,,,,,,1437.91%,$                7.65,110.00,3.639,39,6.49,2.817,40,0%,47474%,3.02%,1694.02%,4.48%,48.10%,48.10%,0,3.90%,-38.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/9/2020,$                                                          7.75,,,,,,,,,,1420.27%,$                7.75,110.00,3.639,39,6.49,2.817,40,0%,46890%,3.02%,1694.02%,4.42%,46.29%,46.29%,0,3.90%,-38.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/13/2020,$                                                          7.52,,,,,,,,,,1462.77%,$                7.52,110.00,3.639,39,6.49,2.817,40,0%,48296%,3.02%,1694.02%,4.56%,50.66%,50.66%,0,3.90%,-40.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/14/2020,$                                                          7.68,,,,,,,,,,1433.22%,$                7.68,110.00,3.639,39,6.49,2.817,40,0%,47319%,3.02%,1694.02%,4.46%,47.62%,47.62%,0,3.90%,-38.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/15/2020,$                                                          7.52,,,,,,,,,,1462.77%,$                7.52,110.00,3.639,39,6.49,2.817,40,0%,48296%,3.02%,1694.02%,4.56%,50.66%,50.66%,0,3.90%,-40.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2020,4/16/2020,$                                                          7.36,,,,,,,,,,1494.57%,$                7.36,110.00,3.639,39,6.49,2.817,40,0%,49348%,3.02%,1694.02%,4.65%,53.94%,53.94%,0,3.90%,-41.28%,,,,,,,,,,,,
