,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,SXS LN,Spectris PLC,,,,,,,,,,103%,-1%,$ 4.142,00,$  2.527,70,$  3.275,57,$       4.166,00,$  4.088,30,4.01%,1.87%,2.39%,5.31%,187.24%,202.75%,126%,,,,,,,NO,,,3.83%,1.74%,2.08%,0.03%,69
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Spectris PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,3.03%,11/10/2017,,,,,,,,,,$  3.275,57,-21%,1.85%,$  4.088,30,$   2.146,65,$       1.442,00,$   1.656,53,1.70%,3.03%,2.34%,1.84%,-0.58%,-0.58%,-40%,,,,5Y CAGR,1.96%,,Spectris PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.32%,,Spectris PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Spectris PLC - Rating: 103% - Upside: -1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2022,12/21/2022,3.098,00,,,,,,,,,,2.35%,3.098,00,72.90,3.890,82,2.405,60,3.117,35,47%,26%,1.87%,3.03%,2.47%,33.70%,33.70%,0,2.34%,-24.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,12/22/2022,3.029,00,,,,,,,,,,2.41%,3.029,00,72.90,3.890,82,2.405,60,3.117,35,42%,28%,1.87%,3.03%,2.53%,36.74%,36.74%,0,2.34%,-25.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,12/23/2022,2.998,00,,,,,,,,,,2.43%,2.998,00,72.90,3.890,82,2.405,60,3.117,35,40%,30%,1.87%,3.03%,2.56%,38.16%,38.16%,0,2.34%,-26.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,12/27/2022,,,,,,,,,,,2.43%,2.998,00,72.90,3.890,82,2.405,60,3.117,35,40%,30%,1.87%,3.03%,2.56%,38.16%,38.16%,0,2.34%,-26.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,12/28/2022,3.049,00,,,,,,,,,,2.39%,3.049,00,72.90,3.890,82,2.405,60,3.117,35,43%,28%,1.87%,3.03%,2.51%,35.85%,35.85%,0,2.34%,-25.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,12/29/2022,3.060,00,,,,,,,,,,2.38%,3.060,00,72.90,3.890,82,2.405,60,3.117,35,44%,27%,1.87%,3.03%,2.50%,35.36%,35.36%,0,2.34%,-25.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,12/30/2022,3.002,00,,,,,,,,,,2.43%,3.002,00,72.90,3.890,82,2.405,60,3.117,35,40%,30%,1.87%,3.03%,2.55%,37.97%,37.97%,0,2.34%,-26.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/2/2023,,,,,,,,,,,2.55%,3.002,00,76.60,4.088,30,2.527,70,3.275,57,30%,36%,1.87%,3.03%,2.55%,37.97%,37.97%,0,2.34%,-26.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/3/2023,3.057,00,,,,,,,,,,2.51%,3.057,00,76.60,4.088,30,2.527,70,3.275,57,34%,34%,1.87%,3.03%,2.51%,35.49%,35.49%,0,2.34%,-25.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/4/2023,3.094,00,,,,,,,,,,2.48%,3.094,00,76.60,4.088,30,2.527,70,3.275,57,36%,32%,1.87%,3.03%,2.48%,33.87%,33.87%,0,2.34%,-24.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/5/2023,3.099,00,,,,,,,,,,2.47%,3.099,00,76.60,4.088,30,2.527,70,3.275,57,37%,32%,1.87%,3.03%,2.47%,33.66%,33.66%,0,2.34%,-24.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/6/2023,3.102,00,,,,,,,,,,2.47%,3.102,00,76.60,4.088,30,2.527,70,3.275,57,37%,32%,1.87%,3.03%,2.47%,33.53%,33.53%,0,2.34%,-24.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/9/2023,3.125,00,,,,,,,,,,2.45%,3.125,00,76.60,4.088,30,2.527,70,3.275,57,38%,31%,1.87%,3.03%,2.45%,32.54%,32.54%,0,2.34%,-23.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/10/2023,3.101,00,,,,,,,,,,2.47%,3.101,00,76.60,4.088,30,2.527,70,3.275,57,37%,32%,1.87%,3.03%,2.47%,33.57%,33.57%,0,2.34%,-24.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/11/2023,3.131,00,,,,,,,,,,2.45%,3.131,00,76.60,4.088,30,2.527,70,3.275,57,39%,31%,1.87%,3.03%,2.45%,32.29%,32.29%,0,2.34%,-23.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/12/2023,3.120,00,,,,,,,,,,2.46%,3.120,00,76.60,4.088,30,2.527,70,3.275,57,38%,31%,1.87%,3.03%,2.46%,32.76%,32.76%,0,2.34%,-23.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/13/2023,3.250,00,,,,,,,,,,2.36%,3.250,00,76.60,4.088,30,2.527,70,3.275,57,46%,26%,1.87%,3.03%,2.36%,27.45%,27.45%,0,2.34%,-20.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/16/2023,3.268,00,,,,,,,,,,2.34%,3.268,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.34%,26.74%,26.74%,0,2.34%,-19.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/17/2023,3.305,00,,,,,,,,,,2.32%,3.305,00,76.60,4.088,30,2.527,70,3.275,57,50%,24%,1.87%,3.03%,2.32%,25.33%,25.33%,0,2.34%,-19.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/18/2023,3.244,00,,,,,,,,,,2.36%,3.244,00,76.60,4.088,30,2.527,70,3.275,57,46%,26%,1.87%,3.03%,2.36%,27.68%,27.68%,0,2.34%,-20.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/19/2023,3.149,00,,,,,,,,,,2.43%,3.149,00,76.60,4.088,30,2.527,70,3.275,57,40%,30%,1.87%,3.03%,2.43%,31.53%,31.53%,0,2.34%,-22.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/20/2023,3.189,00,,,,,,,,,,2.40%,3.189,00,76.60,4.088,30,2.527,70,3.275,57,42%,28%,1.87%,3.03%,2.40%,29.88%,29.88%,0,2.34%,-21.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/23/2023,3.207,00,,,,,,,,,,2.39%,3.207,00,76.60,4.088,30,2.527,70,3.275,57,44%,27%,1.87%,3.03%,2.39%,29.15%,29.15%,0,2.34%,-21.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/24/2023,3.206,00,,,,,,,,,,2.39%,3.206,00,76.60,4.088,30,2.527,70,3.275,57,43%,28%,1.87%,3.03%,2.39%,29.20%,29.20%,0,2.34%,-21.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/25/2023,3.156,00,,,,,,,,,,2.43%,3.156,00,76.60,4.088,30,2.527,70,3.275,57,40%,30%,1.87%,3.03%,2.43%,31.24%,31.24%,0,2.34%,-22.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/26/2023,3.170,00,,,,,,,,,,2.42%,3.170,00,76.60,4.088,30,2.527,70,3.275,57,41%,29%,1.87%,3.03%,2.42%,30.66%,30.66%,0,2.34%,-22.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/27/2023,3.199,00,,,,,,,,,,2.39%,3.199,00,76.60,4.088,30,2.527,70,3.275,57,43%,28%,1.87%,3.03%,2.39%,29.48%,29.48%,0,2.34%,-21.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/30/2023,3.209,00,,,,,,,,,,2.39%,3.209,00,76.60,4.088,30,2.527,70,3.275,57,44%,27%,1.87%,3.03%,2.39%,29.07%,29.07%,0,2.34%,-21.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,1/31/2023,3.200,00,,,,,,,,,,2.39%,3.200,00,76.60,4.088,30,2.527,70,3.275,57,43%,28%,1.87%,3.03%,2.39%,29.44%,29.44%,0,2.34%,-21.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/1/2023,3.222,00,,,,,,,,,,2.38%,3.222,00,76.60,4.088,30,2.527,70,3.275,57,44%,27%,1.87%,3.03%,2.38%,28.55%,28.55%,0,2.34%,-21.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/2/2023,3.317,00,,,,,,,,,,2.31%,3.317,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.31%,24.87%,24.87%,0,2.34%,-18.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/3/2023,3.287,00,,,,,,,,,,2.33%,3.287,00,76.60,4.088,30,2.527,70,3.275,57,49%,24%,1.87%,3.03%,2.33%,26.01%,26.01%,0,2.34%,-19.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/6/2023,3.291,00,,,,,,,,,,2.33%,3.291,00,76.60,4.088,30,2.527,70,3.275,57,49%,24%,1.87%,3.03%,2.33%,25.86%,25.86%,0,2.34%,-19.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/7/2023,3.251,00,,,,,,,,,,2.36%,3.251,00,76.60,4.088,30,2.527,70,3.275,57,46%,26%,1.87%,3.03%,2.36%,27.41%,27.41%,0,2.34%,-20.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/8/2023,3.265,00,,,,,,,,,,2.35%,3.265,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.35%,26.86%,26.86%,0,2.34%,-20.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/9/2023,3.240,00,,,,,,,,,,2.36%,3.240,00,76.60,4.088,30,2.527,70,3.275,57,46%,26%,1.87%,3.03%,2.36%,27.84%,27.84%,0,2.34%,-20.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/10/2023,3.175,00,,,,,,,,,,2.41%,3.175,00,76.60,4.088,30,2.527,70,3.275,57,41%,29%,1.87%,3.03%,2.41%,30.46%,30.46%,0,2.34%,-22.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/13/2023,3.206,00,,,,,,,,,,2.39%,3.206,00,76.60,4.088,30,2.527,70,3.275,57,43%,28%,1.87%,3.03%,2.39%,29.20%,29.20%,0,2.34%,-21.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/14/2023,3.171,00,,,,,,,,,,2.42%,3.171,00,76.60,4.088,30,2.527,70,3.275,57,41%,29%,1.87%,3.03%,2.42%,30.62%,30.62%,0,2.34%,-22.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/15/2023,3.219,00,,,,,,,,,,2.38%,3.219,00,76.60,4.088,30,2.527,70,3.275,57,44%,27%,1.87%,3.03%,2.38%,28.67%,28.67%,0,2.34%,-21.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/16/2023,3.215,00,,,,,,,,,,2.38%,3.215,00,76.60,4.088,30,2.527,70,3.275,57,44%,27%,1.87%,3.03%,2.38%,28.83%,28.83%,0,2.34%,-21.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/17/2023,3.236,00,,,,,,,,,,2.37%,3.236,00,76.60,4.088,30,2.527,70,3.275,57,45%,26%,1.87%,3.03%,2.37%,28.00%,28.00%,0,2.34%,-20.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/20/2023,3.112,00,,,,,,,,,,2.46%,3.112,00,76.60,4.088,30,2.527,70,3.275,57,37%,31%,1.87%,3.03%,2.46%,33.10%,33.10%,0,2.34%,-23.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/21/2023,3.117,00,,,,,,,,,,2.46%,3.117,00,76.60,4.088,30,2.527,70,3.275,57,38%,31%,1.87%,3.03%,2.46%,32.88%,32.88%,0,2.34%,-23.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/22/2023,3.143,00,,,,,,,,,,2.44%,3.143,00,76.60,4.088,30,2.527,70,3.275,57,39%,30%,1.87%,3.03%,2.44%,31.78%,31.78%,0,2.34%,-23.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/23/2023,3.365,00,,,,,,,,,,2.28%,3.365,00,76.60,4.088,30,2.527,70,3.275,57,54%,21%,1.87%,3.03%,2.28%,23.09%,23.09%,0,2.34%,-17.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/24/2023,3.472,00,,,,,,,,,,2.21%,3.472,00,76.60,4.088,30,2.527,70,3.275,57,61%,18%,1.87%,3.03%,2.21%,19.30%,19.30%,0,2.34%,-14.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/27/2023,3.509,00,,,,,,,,,,2.18%,3.509,00,76.60,4.088,30,2.527,70,3.275,57,63%,17%,1.87%,3.03%,2.18%,18.04%,18.04%,0,2.34%,-14.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,2/28/2023,3.517,00,,,,,,,,,,2.18%,3.517,00,76.60,4.088,30,2.527,70,3.275,57,63%,16%,1.87%,3.03%,2.18%,17.77%,17.77%,0,2.34%,-13.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/1/2023,3.554,00,,,,,,,,,,2.16%,3.554,00,76.60,4.088,30,2.527,70,3.275,57,66%,15%,1.87%,3.03%,2.16%,16.54%,16.54%,0,2.34%,-12.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/2/2023,3.584,00,,,,,,,,,,2.14%,3.584,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.14%,15.57%,15.57%,0,2.34%,-12.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/3/2023,3.528,00,,,,,,,,,,2.17%,3.528,00,76.60,4.088,30,2.527,70,3.275,57,64%,16%,1.87%,3.03%,2.17%,17.40%,17.40%,0,2.34%,-13.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/6/2023,3.582,00,,,,,,,,,,2.14%,3.582,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.14%,15.63%,15.63%,0,2.34%,-12.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/7/2023,3.608,00,,,,,,,,,,2.12%,3.608,00,76.60,4.088,30,2.527,70,3.275,57,69%,13%,1.87%,3.03%,2.12%,14.80%,14.80%,0,2.34%,-11.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/8/2023,3.644,00,,,,,,,,,,2.10%,3.644,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.10%,13.67%,13.67%,0,2.34%,-10.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/9/2023,3.598,00,,,,,,,,,,2.13%,3.598,00,76.60,4.088,30,2.527,70,3.275,57,69%,14%,1.87%,3.03%,2.13%,15.12%,15.12%,0,2.34%,-11.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/10/2023,3.537,00,,,,,,,,,,2.17%,3.537,00,76.60,4.088,30,2.527,70,3.275,57,65%,16%,1.87%,3.03%,2.17%,17.10%,17.10%,0,2.34%,-13.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/13/2023,3.413,00,,,,,,,,,,2.24%,3.413,00,76.60,4.088,30,2.527,70,3.275,57,57%,20%,1.87%,3.03%,2.24%,21.36%,21.36%,0,2.34%,-16.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/14/2023,3.481,00,,,,,,,,,,2.20%,3.481,00,76.60,4.088,30,2.527,70,3.275,57,61%,17%,1.87%,3.03%,2.20%,18.99%,18.99%,0,2.34%,-14.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/15/2023,3.404,00,,,,,,,,,,2.25%,3.404,00,76.60,4.088,30,2.527,70,3.275,57,56%,20%,1.87%,3.03%,2.25%,21.68%,21.68%,0,2.34%,-16.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/16/2023,3.469,00,,,,,,,,,,2.21%,3.469,00,76.60,4.088,30,2.527,70,3.275,57,60%,18%,1.87%,3.03%,2.21%,19.40%,19.40%,0,2.34%,-15.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/17/2023,3.453,00,,,,,,,,,,2.22%,3.453,00,76.60,4.088,30,2.527,70,3.275,57,59%,18%,1.87%,3.03%,2.22%,19.95%,19.95%,0,2.34%,-15.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/20/2023,3.459,00,,,,,,,,,,2.21%,3.459,00,76.60,4.088,30,2.527,70,3.275,57,60%,18%,1.87%,3.03%,2.21%,19.75%,19.75%,0,2.34%,-15.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/21/2023,3.491,00,,,,,,,,,,2.19%,3.491,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.65%,18.65%,0,2.34%,-14.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/22/2023,3.500,00,,,,,,,,,,2.19%,3.500,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.34%,18.34%,0,2.34%,-14.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/23/2023,3.485,00,,,,,,,,,,2.20%,3.485,00,76.60,4.088,30,2.527,70,3.275,57,61%,17%,1.87%,3.03%,2.20%,18.85%,18.85%,0,2.34%,-14.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/24/2023,3.497,00,,,,,,,,,,2.19%,3.497,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.44%,18.44%,0,2.34%,-14.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/27/2023,3.497,00,,,,,,,,,,2.19%,3.497,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.44%,18.44%,0,2.34%,-14.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/28/2023,3.495,00,,,,,,,,,,2.19%,3.495,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.51%,18.51%,0,2.34%,-14.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/29/2023,3.575,00,,,,,,,,,,2.14%,3.575,00,76.60,4.088,30,2.527,70,3.275,57,67%,14%,1.87%,3.03%,2.14%,15.86%,15.86%,0,2.34%,-12.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/30/2023,3.663,00,,,,,,,,,,2.09%,3.663,00,76.60,4.088,30,2.527,70,3.275,57,73%,12%,1.87%,3.03%,2.09%,13.08%,13.08%,0,2.34%,-10.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,3/31/2023,3.659,00,,,,,,,,,,2.09%,3.659,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.09%,13.20%,13.20%,0,2.34%,-10.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/3/2023,3.673,00,,,,,,,,,,2.09%,3.673,00,76.60,4.088,30,2.527,70,3.275,57,73%,11%,1.87%,3.03%,2.09%,12.77%,12.77%,0,2.34%,-10.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/4/2023,3.684,00,,,,,,,,,,2.08%,3.684,00,76.60,4.088,30,2.527,70,3.275,57,74%,11%,1.87%,3.03%,2.08%,12.43%,12.43%,0,2.34%,-9.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/5/2023,3.621,00,,,,,,,,,,2.12%,3.621,00,76.60,4.088,30,2.527,70,3.275,57,70%,13%,1.87%,3.03%,2.12%,14.39%,14.39%,0,2.34%,-11.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/6/2023,3.678,00,,,,,,,,,,2.08%,3.678,00,76.60,4.088,30,2.527,70,3.275,57,74%,11%,1.87%,3.03%,2.08%,12.62%,12.62%,0,2.34%,-9.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/11/2023,3.698,00,,,,,,,,,,2.07%,3.698,00,76.60,4.088,30,2.527,70,3.275,57,75%,11%,1.87%,3.03%,2.07%,12.01%,12.01%,0,2.34%,-9.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/12/2023,3.706,00,,,,,,,,,,2.07%,3.706,00,76.60,4.088,30,2.527,70,3.275,57,76%,10%,1.87%,3.03%,2.07%,11.76%,11.76%,0,2.34%,-9.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/13/2023,3.721,00,,,,,,,,,,2.06%,3.721,00,76.60,4.088,30,2.527,70,3.275,57,76%,10%,1.87%,3.03%,2.06%,11.31%,11.31%,0,2.34%,-8.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/14/2023,3.820,00,,,,,,,,,,2.01%,3.820,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.01%,8.43%,8.43%,0,2.34%,-6.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/17/2023,3.828,00,,,,,,,,,,2.00%,3.828,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.00%,8.20%,8.20%,0,2.34%,-6.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/18/2023,3.784,00,,,,,,,,,,2.02%,3.784,00,76.60,4.088,30,2.527,70,3.275,57,81%,8%,1.87%,3.03%,2.02%,9.46%,9.46%,0,2.34%,-7.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/19/2023,3.736,00,,,,,,,,,,2.05%,3.736,00,76.60,4.088,30,2.527,70,3.275,57,77%,9%,1.87%,3.03%,2.05%,10.87%,10.87%,0,2.34%,-8.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/20/2023,3.744,00,,,,,,,,,,2.05%,3.744,00,76.60,4.088,30,2.527,70,3.275,57,78%,9%,1.87%,3.03%,2.05%,10.63%,10.63%,0,2.34%,-8.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/21/2023,3.778,00,,,,,,,,,,2.03%,3.778,00,76.60,4.088,30,2.527,70,3.275,57,80%,8%,1.87%,3.03%,2.03%,9.63%,9.63%,0,2.34%,-7.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/24/2023,3.795,00,,,,,,,,,,2.02%,3.795,00,76.60,4.088,30,2.527,70,3.275,57,81%,8%,1.87%,3.03%,2.02%,9.14%,9.14%,0,2.34%,-7.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/25/2023,3.841,00,,,,,,,,,,1.99%,3.841,00,76.60,4.088,30,2.527,70,3.275,57,84%,6%,1.87%,3.03%,1.99%,7.84%,7.84%,0,2.34%,-5.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/26/2023,3.726,00,,,,,,,,,,2.06%,3.726,00,76.60,4.088,30,2.527,70,3.275,57,77%,10%,1.87%,3.03%,2.06%,11.16%,11.16%,0,2.34%,-8.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/27/2023,3.741,00,,,,,,,,,,2.05%,3.741,00,76.60,4.088,30,2.527,70,3.275,57,78%,9%,1.87%,3.03%,2.05%,10.72%,10.72%,0,2.34%,-8.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,4/28/2023,3.759,00,,,,,,,,,,2.04%,3.759,00,76.60,4.088,30,2.527,70,3.275,57,79%,9%,1.87%,3.03%,2.04%,10.19%,10.19%,0,2.34%,-7.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/2/2023,3.749,00,,,,,,,,,,2.04%,3.749,00,76.60,4.088,30,2.527,70,3.275,57,78%,9%,1.87%,3.03%,2.04%,10.48%,10.48%,0,2.34%,-8.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/3/2023,3.744,00,,,,,,,,,,2.05%,3.744,00,76.60,4.088,30,2.527,70,3.275,57,78%,9%,1.87%,3.03%,2.05%,10.63%,10.63%,0,2.34%,-8.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/4/2023,3.738,00,,,,,,,,,,2.05%,3.738,00,76.60,4.088,30,2.527,70,3.275,57,78%,9%,1.87%,3.03%,2.05%,10.81%,10.81%,0,2.34%,-8.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/5/2023,3.828,00,,,,,,,,,,2.00%,3.828,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.00%,8.20%,8.20%,0,2.34%,-6.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/8/2023,,,,,,,,,,,2.00%,3.828,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.00%,8.20%,8.20%,0,2.34%,-6.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/9/2023,3.776,00,,,,,,,,,,2.03%,3.776,00,76.60,4.088,30,2.527,70,3.275,57,80%,8%,1.87%,3.03%,2.03%,9.69%,9.69%,0,2.34%,-7.52%,,,,,,,,,,,,
