,,,,,,,,,,,,,,,,,,2016,1/18/2016,1.991,00,,,3/9/2015,,3/9/2015,,,,,1.17%,1.991,00,23.23,2.074,20,708.00,1.116,53,94%,4%,1.12%,3.28%,2.50%,-20.54%,-15.19%,106.5429,2.08%,-12.17%,,2007,3.76,80.16%,1/1/1977,1977,,10,1.31%,45,276,1.67%
,,,,,,,,,,,,,,,,,,2016,1/19/2016,2.006,00,,,3/16/2015,,3/16/2015,,,,,1.16%,2.006,00,23.23,2.074,20,708.00,1.116,53,95%,3%,1.12%,3.28%,2.48%,-21.14%,-15.83%,106.5429,2.08%,-11.51%,,2008,3.94,4.75%,1/1/1978,1978,,11,1.35%,64,340,2.37%
,,,,,,,,,,,,,,,,,,2016,1/20/2016,1.922,00,,,3/23/2015,,3/23/2015,,,,,1.21%,1.922,00,23.23,2.074,20,708.00,1.116,53,89%,8%,1.12%,3.28%,2.59%,-17.69%,-12.15%,106.5429,2.08%,-15.22%,,2009,5.43,37.99%,1/1/1979,1979,,12,1.39%,57,397,2.11%
,,,,,,,,,,,,,,,,,,2016,1/21/2016,1.903,00,,,3/30/2015,,3/30/2015,,,,,1.22%,1.903,00,23.23,2.074,20,708.00,1.116,53,87%,9%,1.12%,3.28%,2.61%,-16.87%,-11.27%,106.5429,2.08%,-16.06%,,2010,7.76,42.75%,1/1/1980,1980,,13,1.43%,83,480,3.08%
,,,,,,,,,,,,,,,,,,2016,1/22/2016,1.986,00,,,4/7/2015,,4/6/2015,,,,,1.17%,1.986,00,23.23,2.074,20,708.00,1.116,53,94%,4%,1.12%,3.28%,2.50%,-20.34%,-14.98%,106.5429,2.08%,-12.40%,,2011,8.05,3.76%,1/1/1981,1981,,14,1.47%,83,563,3.08%
,,,,,,,,,,,,,,,,,,2016,1/25/2016,1.996,00,,,4/13/2015,,4/13/2015,,,,,1.16%,1.996,00,23.23,2.074,20,708.00,1.116,53,94%,4%,1.12%,3.28%,2.49%,-20.74%,-15.40%,106.5429,2.08%,-11.95%,,2012,8.47,5.24%,1/1/1982,1982,,15,1.51%,108,671,4.00%
,,,,,,,,,,,,,,,,,,2016,1/26/2016,2.000,00,,,4/20/2015,,4/20/2015,,,,,1.16%,2.000,00,23.23,2.074,20,708.00,1.116,53,95%,4%,1.12%,3.28%,2.49%,-20.90%,-15.57%,106.5429,2.08%,-11.78%,,2013,11.04,30.35%,1/1/1983,1983,,16,1.55%,119,790,4.41%
,,,,,,,,,,,,,,,,,,2016,1/27/2016,1.994,00,,,4/27/2015,,4/27/2015,,,,,1.16%,1.994,00,23.23,2.074,20,708.00,1.116,53,94%,4%,1.12%,3.28%,2.49%,-20.66%,-15.32%,106.5429,2.08%,-12.04%,,2014,11.97,8.40%,1/1/1984,1984,,17,1.59%,90,880,3.33%
,,,,,,,,,,,,,,,,,,2016,1/28/2016,1.963,00,,,5/5/2015,,5/4/2015,,,,,1.18%,1.963,00,23.23,2.074,20,708.00,1.116,53,92%,6%,1.12%,3.28%,2.53%,-19.41%,-13.98%,106.5429,2.08%,-13.41%,,2015,17.19,43.58%,1/1/1985,1985,,18,1.63%,61,941,2.26%
,,,,,,,,,,,,,,,,,,2016,1/29/2016,2.018,00,,,5/11/2015,,5/11/2015,,,,,1.15%,2.018,00,23.23,2.074,20,708.00,1.116,53,96%,3%,1.12%,3.28%,2.46%,-21.61%,-16.33%,106.5429,2.08%,-10.98%,,2016,23.23,35.17%,1/1/1986,1986,,19,1.67%,55,996,2.04%
,,,,,,,,,,,,,,,,,,2016,2/1/2016,2.029,00,,,5/18/2015,,5/18/2015,,,,,1.14%,2.029,00,23.23,2.074,20,708.00,1.116,53,97%,2%,1.12%,3.28%,2.45%,-22.03%,-16.78%,106.5429,2.08%,-10.50%,,2017,26.23,12.94%,1/1/1987,1987,,20,1.71%,58,1054,2.15%
,,,,,,,,,,,,,,,,,,2016,2/2/2016,2.095,00,,,5/26/2015,,5/26/2015,,,,,1.11%,2.095,00,23.23,2.074,20,708.00,1.116,53,102%,-1%,1.12%,3.28%,2.37%,-24.49%,-19.40%,106.5429,2.08%,-7.59%,,2018,25.78,-1.71%,1/1/1988,1988,,21,1.75%,44,1098,1.63%
,,,,,,,,,,,,,,,,,,2016,2/3/2016,2.125,00,,,6/1/2015,,6/1/2015,,,,,1.09%,2.125,00,23.23,2.074,20,708.00,1.116,53,104%,-2%,1.12%,3.28%,2.34%,-25.55%,-20.54%,106.5429,2.08%,-6.26%,,2019,31.30,21.37%,1/1/1989,1989,,22,1.79%,43,1141,1.59%
,,,,,,,,,,,,,,,,,,2016,2/4/2016,2.152,00,,,6/8/2015,,6/8/2015,,,,,1.08%,2.152,00,23.23,2.074,20,708.00,1.116,53,106%,-4%,1.12%,3.28%,2.31%,-26.49%,-21.54%,106.5429,2.08%,-5.07%,,2020,38.21,22.10%,1/1/1990,1990,,23,1.83%,51,1192,1.89%
,,,,,,,,,,,,,,,,,,2016,2/5/2016,2.111,00,,,6/15/2015,,6/15/2015,,,,,1.10%,2.111,00,23.23,2.074,20,708.00,1.116,53,103%,-2%,1.12%,3.28%,2.36%,-25.06%,-20.01%,106.5429,2.08%,-6.88%,,2021,37.59,-1.62%,1/1/1991,1991,,24,1.87%,27,1219,1.00%
,,,,,,,,,,,,,,,,,,2016,2/8/2016,2.061,00,,,6/22/2015,,6/22/2015,,,,,1.13%,2.061,00,23.23,2.074,20,708.00,1.116,53,99%,1%,1.12%,3.28%,2.41%,-23.24%,-18.07%,106.5429,2.08%,-9.09%,,2022,43.29,15.16%,1/1/1992,1992,,25,1.91%,28,1247,1.04%
,,,,,,,,,,,,,,,,,,2016,2/9/2016,1.995,00,,,6/29/2015,,6/29/2015,,,,,1.16%,1.995,00,23.23,2.074,20,708.00,1.116,53,94%,4%,1.12%,3.28%,2.49%,-20.70%,-15.36%,106.5429,2.08%,-12.00%,,2023,49.74,14.88%,1/1/1993,1993,,26,1.95%,33,1280,1.22%
,,,,,,,,,,,,,,,,,,2016,2/10/2016,1.945,00,,,7/6/2015,,7/6/2015,,,,,1.19%,1.945,00,23.23,2.074,20,708.00,1.116,53,91%,7%,1.12%,3.28%,2.56%,-18.66%,-13.19%,106.5429,2.08%,-14.20%,,2024,49.74,0.00%,1/1/1994,1994,,27,1.99%,26,1306,0.96%
,,,,,,,,,,,,,,,,,,2016,2/11/2016,1.875,00,,,7/13/2015,,7/13/2015,,,,,1.24%,1.875,00,23.23,2.074,20,708.00,1.116,53,85%,11%,1.12%,3.28%,2.65%,-15.63%,-9.94%,106.5429,2.08%,-17.29%,,2025,49.74,0.00%,1/1/1995,1995,,28,2.03%,27,1333,1.00%
,,,,,,,,,,,,,,,,,,2016,2/12/2016,1.850,00,,,7/20/2015,,7/20/2015,,,,,1.26%,1.850,00,23.23,2.074,20,708.00,1.116,53,84%,12%,1.12%,3.28%,2.69%,-14.49%,-8.73%,106.5429,2.08%,-18.39%,,2026,49.74,0.00%,1/1/1996,1996,,29,2.07%,39,1372,1.44%
,,,,,,,,,,,,,,,,,,2016,2/15/2016,1.872,00,,,7/27/2015,,7/27/2015,,,,,1.24%,1.872,00,23.23,2.074,20,708.00,1.116,53,85%,11%,1.12%,3.28%,2.66%,-15.49%,-9.80%,106.5429,2.08%,-17.42%,,,,,1/1/1997,1997,,30,2.11%,41,1413,1.52%
,,,,,,,,,,,,,,,,,,2016,2/16/2016,1.852,00,,,8/3/2015,,8/3/2015,,,,,1.25%,1.852,00,23.23,2.074,20,708.00,1.116,53,84%,12%,1.12%,3.28%,2.69%,-14.58%,-8.83%,106.5429,2.08%,-18.31%,,,,,1/1/1998,1998,,31,2.15%,41,1454,1.52%
,,,,,,,,,,,,,,,,,,2016,2/17/2016,1.912,00,,,8/10/2015,,8/10/2015,,,,,1.21%,1.912,00,23.23,2.074,20,708.00,1.116,53,88%,8%,1.12%,3.28%,2.60%,-17.26%,-11.69%,106.5429,2.08%,-15.66%,,,,,1/1/1999,1999,,32,2.19%,34,1488,1.26%
,,,,,,,,,,,,,,,,,,2016,2/18/2016,1.884,00,,,8/17/2015,,8/17/2015,,,,,1.23%,1.884,00,23.23,2.074,20,708.00,1.116,53,86%,10%,1.12%,3.28%,2.64%,-16.03%,-10.37%,106.5429,2.08%,-16.89%,,,,,1/1/2000,2000,,33,2.23%,17,1505,0.63%
,,,,,,,,,,,,,,,,,,2016,2/19/2016,1.872,00,,,8/24/2015,,8/24/2015,,,,,1.24%,1.872,00,23.23,2.074,20,708.00,1.116,53,85%,11%,1.12%,3.28%,2.66%,-15.49%,-9.80%,106.5429,2.08%,-17.42%,,,,,1/1/2001,2001,,34,2.27%,26,1531,0.96%
,,,,,,,,,,,,,,,,,,2016,2/22/2016,1.885,00,,,9/1/2015,,8/31/2015,,,,,1.23%,1.885,00,23.23,2.074,20,708.00,1.116,53,86%,10%,1.12%,3.28%,2.64%,-16.07%,-10.42%,106.5429,2.08%,-16.85%,,,,,1/1/2002,2002,,35,2.31%,43,1574,1.59%
,,,,,,,,,,,,,,,,,,2016,2/23/2016,1.876,00,,,9/7/2015,,9/8/2015,,,,,1.24%,1.876,00,23.23,2.074,20,708.00,1.116,53,85%,11%,1.12%,3.28%,2.65%,-15.67%,-9.99%,106.5429,2.08%,-17.25%,,,,,1/1/2003,2003,,36,2.35%,42,1616,1.56%
,,,,,,,,,,,,,,,,,,2016,2/24/2016,1.862,00,,,9/14/2015,,9/14/2015,,,,,1.25%,1.862,00,23.23,2.074,20,708.00,1.116,53,84%,11%,1.12%,3.28%,2.67%,-15.04%,-9.32%,106.5429,2.08%,-17.87%,,,,,1/1/2004,2004,,37,2.39%,45,1661,1.67%
,,,,,,,,,,,,,,,,,,2016,2/25/2016,1.879,00,,,9/21/2015,,9/21/2015,,,,,1.24%,1.879,00,23.23,2.074,20,708.00,1.116,53,86%,10%,1.12%,3.28%,2.65%,-15.81%,-10.14%,106.5429,2.08%,-17.12%,,,,,1/1/2005,2005,,38,2.43%,32,1693,1.19%
,,,,,,,,,,,,,,,,,,2016,2/26/2016,1.905,00,,,9/28/2015,,9/28/2015,,,,,1.22%,1.905,00,23.23,2.074,20,708.00,1.116,53,88%,9%,1.12%,3.28%,2.61%,-16.96%,-11.36%,106.5429,2.08%,-15.97%,,,,,1/1/2006,2006,,39,2.47%,82,1775,3.04%
,,,,,,,,,,,,,,,,,,2016,2/29/2016,1.881,00,,,10/5/2015,,10/5/2015,,,,,1.23%,1.881,00,23.23,2.074,20,708.00,1.116,53,86%,10%,1.12%,3.28%,2.64%,-15.90%,-10.23%,106.5429,2.08%,-17.03%,,,,,1/1/2007,2007,,40,2.51%,88,1863,3.26%
,,,,,,,,,,,,,,,,,,2016,3/1/2016,1.815,00,,,10/12/2015,,10/12/2015,,,,,1.28%,1.815,00,23.23,2.074,20,708.00,1.116,53,81%,14%,1.12%,3.28%,2.74%,-12.84%,-6.97%,106.5429,2.08%,-19.94%,,,,,1/1/2008,2008,,41,2.55%,79,1942,2.93%
,,,,,,,,,,,,,,,,,,2016,3/2/2016,1.774,00,,,10/19/2015,,10/19/2015,,,,,1.31%,1.774,00,23.23,2.074,20,708.00,1.116,53,78%,17%,1.12%,3.28%,2.80%,-10.82%,-4.82%,106.5429,2.08%,-21.75%,,,,,1/1/2009,2009,,42,2.59%,68,2010,2.52%
,,,,,,,,,,,,,,,,,,2016,3/3/2016,1.755,00,,,10/26/2015,,10/26/2015,,,,,1.32%,1.755,00,23.23,2.074,20,708.00,1.116,53,77%,18%,1.12%,3.28%,2.83%,-9.86%,-3.79%,106.5429,2.08%,-22.58%,,,,,1/1/2010,2010,,43,2.63%,48,2058,1.78%
,,,,,,,,,,,,,,,,,,2016,3/4/2016,1.792,00,,,11/2/2015,,11/2/2015,,,,,1.30%,1.792,00,23.23,2.074,20,708.00,1.116,53,79%,16%,1.12%,3.28%,2.78%,-11.72%,-5.77%,106.5429,2.08%,-20.95%,,,,,1/1/2011,2011,,44,2.67%,60,2118,2.22%
,,,,,,,,,,,,,,,,,,2016,3/7/2016,1.780,00,,,11/9/2015,,11/9/2015,,,,,1.31%,1.780,00,23.23,2.074,20,708.00,1.116,53,78%,17%,1.12%,3.28%,2.79%,-11.12%,-5.14%,106.5429,2.08%,-21.48%,,,,,1/1/2012,2012,,45,2.71%,64,2182,2.37%
,,,,,,,,,,,,,,,,,,2016,3/8/2016,1.738,00,,,11/16/2015,,11/16/2015,,,,,1.34%,1.738,00,23.23,2.074,20,708.00,1.116,53,75%,19%,1.12%,3.28%,2.86%,-8.98%,-2.85%,106.5429,2.08%,-23.33%,,,,,1/1/2013,2013,,46,2.75%,52,2234,1.93%
,,,,,,,,,,,,,,,,,,2016,3/9/2016,1.735,00,,,11/23/2015,,11/23/2015,,,,,1.34%,1.735,00,23.23,2.074,20,708.00,1.116,53,75%,20%,1.12%,3.28%,2.87%,-8.82%,-2.68%,106.5429,2.08%,-23.47%,,,,,1/1/2014,2014,,47,2.79%,53,2287,1.96%
,,,,,,,,,,,,,,,,,,2016,3/10/2016,1.704,00,,,11/30/2015,,11/30/2015,,,,,1.36%,1.704,00,23.23,2.074,20,708.00,1.116,53,73%,22%,1.12%,3.28%,2.92%,-7.16%,-0.91%,106.5429,2.08%,-24.83%,,,,,1/1/2015,2015,,48,2.83%,45,2332,1.67%
,,,,,,,,,,,,,,,,,,2016,3/11/2016,1.720,00,,,12/7/2015,,12/7/2015,,,,,1.35%,1.720,00,23.23,2.074,20,708.00,1.116,53,74%,21%,1.12%,3.28%,2.89%,-8.02%,-1.83%,106.5429,2.08%,-24.13%,,,,,1/1/2016,2016,,49,2.87%,36,2368,1.33%
,,,,,,,,,,,,,,,,,,2016,3/14/2016,1.736,00,,,12/14/2015,,12/14/2015,,,,,1.34%,1.736,00,23.23,2.074,20,708.00,1.116,53,75%,19%,1.12%,3.28%,2.87%,-8.87%,-2.73%,106.5429,2.08%,-23.42%,,,,,1/1/2017,2017,,50,2.91%,24,2392,0.89%
,,,,,,,,,,,,,,,,,,2016,3/15/2016,1.721,00,,,12/21/2015,,12/21/2015,,,,,1.35%,1.721,00,23.23,2.074,20,708.00,1.116,53,74%,21%,1.12%,3.28%,2.89%,-8.08%,-1.89%,106.5429,2.08%,-24.08%,,,,,1/1/2018,2018,,51,2.95%,16,2408,0.59%
,,,,,,,,,,,,,,,,,,2016,3/16/2016,1.815,00,,,12/29/2015,,12/28/2015,,,,,1.28%,1.815,00,23.23,2.074,20,708.00,1.116,53,81%,14%,1.12%,3.28%,2.74%,-12.84%,-6.97%,106.5429,2.08%,-19.94%,,,,,1/1/2019,2019,,52,2.99%,22,2430,0.82%
,,,,,,,,,,,,,,,,,,2016,3/17/2016,1.881,00,,,1/4/2016,,1/4/2016,,,,,1.23%,1.881,00,23.23,2.074,20,708.00,1.116,53,86%,10%,1.12%,3.28%,2.64%,-15.90%,-10.23%,106.5429,2.08%,-17.03%,,,,,1/1/2020,2020,,53,3.03%,15,2445,0.56%
,,,,,,,,,,,,,,,,,,2016,3/18/2016,1.828,00,,,1/11/2016,,1/11/2016,,,,,1.27%,1.828,00,23.23,2.074,20,708.00,1.116,53,82%,13%,1.12%,3.28%,2.72%,-13.46%,-7.63%,106.5429,2.08%,-19.36%,,,,,,,,54,3.07%,10,2455,0.37%
,,,,,,,,,,,,,,,,,,2016,3/21/2016,1.828,00,,,1/18/2016,,1/19/2016,,,,,1.27%,1.828,00,23.23,2.074,20,708.00,1.116,53,82%,13%,1.12%,3.28%,2.72%,-13.46%,-7.63%,106.5429,2.08%,-19.36%,,,,,,,,55,3.11%,15,2470,0.56%
,,,,,,,,,,,,,,,,,,2016,3/22/2016,1.865,00,,,1/25/2016,,1/25/2016,,,,,1.25%,1.865,00,23.23,2.074,20,708.00,1.116,53,85%,11%,1.12%,3.28%,2.67%,-15.17%,-9.46%,106.5429,2.08%,-17.73%,,,,,,,,56,3.15%,26,2496,0.96%
,,,,,,,,,,,,,,,,,,2016,3/23/2016,1.866,00,,,2/1/2016,,2/1/2016,,,,,1.24%,1.866,00,23.23,2.074,20,708.00,1.116,53,85%,11%,1.12%,3.28%,2.67%,-15.22%,-9.51%,106.5429,2.08%,-17.69%,,,,,,80%,,57,3.19%,25,2521,0.93%
,,,,,,,,,,,,,,,,,,2016,3/24/2016,1.894,00,,,2/8/2016,,2/8/2016,,,,,1.23%,1.894,00,23.23,2.074,20,708.00,1.116,53,87%,10%,1.12%,3.28%,2.63%,-16.47%,-10.85%,106.5429,2.08%,-16.45%,,,,,,81%,,58,3.23%,26,2547,0.96%
,,,,,,,,,,,,,,,,,,2016,3/29/2016,1.954,00,,,2/15/2016,,2/16/2016,,,,,1.19%,1.954,00,23.23,2.074,20,708.00,1.116,53,91%,6%,1.12%,3.28%,2.55%,-19.04%,-13.59%,106.5429,2.08%,-13.81%,,,,,,82%,,59,3.27%,14,2561,0.52%
,,,,,,,,,,,,,,,,,,2016,3/30/2016,1.967,00,,,2/22/2016,,2/22/2016,,,,,1.18%,1.967,00,23.23,2.074,20,708.00,1.116,53,92%,5%,1.12%,3.28%,2.53%,-19.57%,-14.16%,106.5429,2.08%,-13.23%,,,,,,83%,,60,3.31%,11,2572,0.41%
,,,,,,,,,,,,,,,,,,2016,3/31/2016,1.980,00,,,2/29/2016,,2/29/2016,,,,,1.17%,1.980,00,23.23,2.074,20,708.00,1.116,53,93%,5%,1.12%,3.28%,2.51%,-20.10%,-14.72%,106.5429,2.08%,-12.66%,,,,,,84%,,61,3.35%,17,2589,0.63%
,,,,,,,,,,,,,,,,,,2016,4/1/2016,1.997,00,,,3/7/2016,,3/7/2016,,,,,1.16%,1.997,00,23.23,2.074,20,708.00,1.116,53,94%,4%,1.12%,3.28%,2.49%,-20.78%,-15.45%,106.5429,2.08%,-11.91%,,,,,,85%,,62,3.39%,14,2603,0.52%
,,,,,,,,,,,,,,,,,,2016,4/4/2016,2.039,00,,,3/14/2016,,3/14/2016,,,,,1.14%,2.039,00,23.23,2.074,20,708.00,1.116,53,97%,2%,1.12%,3.28%,2.44%,-22.41%,-17.19%,106.5429,2.08%,-10.06%,,,,,,86%,,63,3.43%,9,2612,0.33%
,,,,,,,,,,,,,,,,,,2016,4/5/2016,2.032,00,,,3/21/2016,,3/21/2016,,,,,1.14%,2.032,00,23.23,2.074,20,708.00,1.116,53,97%,2%,1.12%,3.28%,2.45%,-22.15%,-16.90%,106.5429,2.08%,-10.37%,,,,,,87%,,64,3.47%,12,2624,0.44%
,,,,,,,,,,,,,,,,,,2016,4/6/2016,2.092,00,,,3/29/2016,,3/28/2016,,,,,1.11%,2.092,00,23.23,2.074,20,708.00,1.116,53,101%,-1%,1.12%,3.28%,2.38%,-24.38%,-19.29%,106.5429,2.08%,-7.72%,,,,,,88%,,65,3.51%,11,2635,0.41%
,,,,,,,,,,,,,,,,,,2016,4/7/2016,2.077,00,,,4/4/2016,,4/4/2016,,,,,1.12%,2.077,00,23.23,2.074,20,708.00,1.116,53,100%,0%,1.12%,3.28%,2.39%,-23.83%,-18.70%,106.5429,2.08%,-8.38%,,,,,,89%,,66,3.55%,7,2642,0.26%
,,,,,,,,,,,,,,,,,,2016,4/8/2016,2.087,00,,,4/11/2016,,4/11/2016,,,,,1.11%,2.087,00,23.23,2.074,20,708.00,1.116,53,101%,-1%,1.12%,3.28%,2.38%,-24.20%,-19.09%,106.5429,2.08%,-7.94%,,,,,,90%,,67,3.59%,8,2650,0.30%
,,,,,,,,,,,,,,,,,,2016,4/11/2016,2.142,00,,,4/18/2016,,4/18/2016,,,,,1.08%,2.142,00,23.23,2.074,20,708.00,1.116,53,105%,-3%,1.12%,3.28%,2.32%,-26.14%,-21.17%,106.5429,2.08%,-5.51%,,,,,,91%,,68,3.63%,2,2652,0.07%
,,,,,,,,,,,,,,,,,,2016,4/12/2016,2.142,00,,,4/25/2016,,4/25/2016,,,,,1.08%,2.142,00,23.23,2.074,20,708.00,1.116,53,105%,-3%,1.12%,3.28%,2.32%,-26.14%,-21.17%,106.5429,2.08%,-5.51%,,,,,,92%,,69,3.67%,3,2655,0.11%
,,,,,,,,,,,,,,,,,,2016,4/13/2016,2.184,00,,,5/3/2016,,5/2/2016,,,,,1.06%,2.184,00,23.23,2.074,20,708.00,1.116,53,108%,-5%,1.12%,3.28%,2.28%,-27.56%,-22.69%,106.5429,2.08%,-3.66%,,,,,,93%,,70,3.71%,1,2656,0.04%
,,,,,,,,,,,,,,,,,,2016,4/14/2016,2.208,00,,,5/9/2016,,5/9/2016,,,,,1.05%,2.208,00,23.23,2.074,20,708.00,1.116,53,110%,-6%,1.12%,3.28%,2.25%,-28.35%,-23.53%,106.5429,2.08%,-2.60%,,,,,,94%,,71,3.75%,6,2662,0.22%
,,,,,,,,,,,,,,,,,,2016,4/15/2016,2.214,00,,,5/16/2016,,5/16/2016,,,,,1.05%,2.214,00,23.23,2.074,20,708.00,1.116,53,110%,-6%,1.12%,3.28%,2.25%,-28.55%,-23.73%,106.5429,2.08%,-2.34%,,,,,,95%,,72,3.79%,1,2663,0.04%
,,,,,,,,,,,,,,,,,,2016,4/18/2016,2.233,00,,,5/23/2016,,5/23/2016,,,,,1.04%,2.233,00,23.23,2.074,20,708.00,1.116,53,112%,-7%,1.12%,3.28%,2.23%,-29.15%,-24.38%,106.5429,2.08%,-1.50%,,,,,,96%,,73,3.83%,2,2665,0.07%
,,,,,,,,,,,,,,,,,,2016,4/19/2016,2.280,00,,,5/31/2016,,5/31/2016,,,,,1.02%,2.280,00,23.23,2.074,20,708.00,1.116,53,115%,-9%,1.12%,3.28%,2.18%,-30.61%,-25.94%,106.5429,2.08%,0.00%,,,,,,97%,,74,3.87%,2,2667,0.07%
