,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,SKG ID,Smurfit Kappa Group PLC,,,,,,,,,,29%,44%,$3.359,00,$  2.770,60,$   3.560,10,$       4.531,00,$  4.830,99,3.83%,0.03%,0.09%,7.71%,18255.19%,18273.81%,118%,,,,,,,NO,,,3.35%,0.03%,3.32%,0.05%,66
,,,,,,,,,,,,,,,,,,2018,2/7/2018,2.444,00,,,3/3/2025,,3/3/2025,,,,,0.04%,2.444,00,0.90,3.078,00,1.765,25,2.268,27,52%,26%,0.03%,0.05%,0.06%,37.44%,37.52%,1.9,0.04%,-6.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/8/2018,2.440,00,,,3/10/2025,,3/10/2025,,,,,0.04%,2.440,00,0.90,3.078,00,1.765,25,2.268,27,51%,26%,0.03%,0.05%,0.06%,37.66%,37.74%,1.9,0.04%,-6.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/9/2018,2.386,00,,,3/17/2025,,3/17/2025,,,,,0.04%,2.386,00,0.90,3.078,00,1.765,25,2.268,27,47%,29%,0.03%,0.05%,0.06%,40.78%,40.86%,1.9,0.04%,-8.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/12/2018,2.442,00,,,3/24/2025,,3/24/2025,,,,,0.04%,2.442,00,0.90,3.078,00,1.765,25,2.268,27,52%,26%,0.03%,0.05%,0.06%,37.55%,37.63%,1.9,0.04%,-6.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/13/2018,2.478,00,,,3/31/2025,,3/31/2025,,,,,0.04%,2.478,00,0.90,3.078,00,1.765,25,2.268,27,54%,24%,0.03%,0.05%,0.06%,35.55%,35.63%,1.9,0.04%,-5.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/14/2018,2.508,00,,,4/7/2025,,4/7/2025,,,,,0.04%,2.508,00,0.90,3.078,00,1.765,25,2.268,27,57%,23%,0.03%,0.05%,0.06%,33.93%,34.01%,1.9,0.04%,-4.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/15/2018,2.554,00,,,4/14/2025,,4/14/2025,,,,,0.04%,2.554,00,0.90,3.078,00,1.765,25,2.268,27,60%,21%,0.03%,0.05%,0.06%,31.52%,31.59%,1.9,0.04%,-2.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/16/2018,2.610,00,,,4/22/2025,,4/21/2025,,,,,0.03%,2.610,00,0.90,3.078,00,1.765,25,2.268,27,64%,18%,0.03%,0.05%,0.05%,28.70%,28.77%,1.9,0.04%,-0.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/19/2018,2.604,00,,,4/28/2025,,4/28/2025,,,,,0.03%,2.604,00,0.90,3.078,00,1.765,25,2.268,27,64%,18%,0.03%,0.05%,0.05%,28.99%,29.07%,1.9,0.04%,-0.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/20/2018,2.640,00,,,5/5/2025,,5/5/2025,,,,,0.03%,2.640,00,0.90,3.078,00,1.765,25,2.268,27,67%,17%,0.03%,0.05%,0.05%,27.23%,27.31%,1.9,0.04%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/21/2018,2.616,00,,,5/12/2025,,5/12/2025,,,,,0.03%,2.616,00,0.90,3.078,00,1.765,25,2.268,27,65%,18%,0.03%,0.05%,0.05%,28.40%,28.47%,1.9,0.04%,-0.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/22/2018,2.596,00,,,5/19/2025,,5/19/2025,,,,,0.03%,2.596,00,0.90,3.078,00,1.765,25,2.268,27,63%,19%,0.03%,0.05%,0.05%,29.39%,29.46%,1.9,0.04%,-1.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/23/2018,2.496,00,,,5/26/2025,,5/27/2025,,,,,0.04%,2.496,00,0.90,3.078,00,1.765,25,2.268,27,56%,23%,0.03%,0.05%,0.06%,34.58%,34.65%,1.9,0.04%,-5.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/26/2018,2.506,00,,,6/2/2025,,6/2/2025,,,,,0.04%,2.506,00,0.90,3.078,00,1.765,25,2.268,27,56%,23%,0.03%,0.05%,0.06%,34.04%,34.11%,1.9,0.04%,-5.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/27/2018,2.528,00,,,6/9/2025,,6/9/2025,,,,,0.04%,2.528,00,0.90,3.078,00,1.765,25,2.268,27,58%,22%,0.03%,0.05%,0.06%,32.87%,32.95%,1.9,0.04%,-4.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/28/2018,2.542,00,,,6/16/2025,,6/16/2025,,,,,0.04%,2.542,00,0.90,3.078,00,1.765,25,2.268,27,59%,21%,0.03%,0.05%,0.06%,32.14%,32.21%,1.9,0.04%,-3.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/1/2018,2.484,00,,,6/23/2025,,6/23/2025,,,,,0.04%,2.484,00,0.90,3.078,00,1.765,25,2.268,27,55%,24%,0.03%,0.05%,0.06%,35.23%,35.30%,1.9,0.04%,-5.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/2/2018,2.430,00,,,6/30/2025,,6/30/2025,,,,,0.04%,2.430,00,0.90,3.078,00,1.765,25,2.268,27,51%,27%,0.03%,0.05%,0.06%,38.23%,38.31%,1.9,0.04%,-7.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/5/2018,2.542,00,,,7/7/2025,,7/7/2025,,,,,0.04%,2.542,00,0.90,3.078,00,1.765,25,2.268,27,59%,21%,0.03%,0.05%,0.06%,32.14%,32.21%,1.9,0.04%,-3.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/6/2018,3.042,00,,,7/14/2025,,7/14/2025,,,,,0.03%,3.042,00,0.90,3.078,00,1.765,25,2.268,27,97%,1%,0.03%,0.05%,0.05%,10.42%,10.48%,1.9,0.04%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/7/2018,3.218,00,,,7/21/2025,,7/21/2025,,,,,0.03%,3.218,00,0.90,3.078,00,1.765,25,2.268,27,111%,-4%,0.03%,0.05%,0.04%,4.38%,4.44%,1.9,0.04%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/8/2018,3.192,00,,,7/28/2025,,7/28/2025,,,,,0.03%,3.192,00,0.90,3.078,00,1.765,25,2.268,27,109%,-4%,0.03%,0.05%,0.04%,5.23%,5.29%,1.9,0.04%,-0.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/9/2018,3.220,00,,,8/4/2025,,8/4/2025,,,,,0.03%,3.220,00,0.90,3.078,00,1.765,25,2.268,27,111%,-4%,0.03%,0.05%,0.04%,4.32%,4.38%,1.9,0.04%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/12/2018,3.198,00,,,8/11/2025,,8/11/2025,,,,,0.03%,3.198,00,0.90,3.078,00,1.765,25,2.268,27,109%,-4%,0.03%,0.05%,0.04%,5.03%,5.09%,1.9,0.04%,-0.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/13/2018,3.154,00,,,8/18/2025,,8/18/2025,,,,,0.03%,3.154,00,0.90,3.078,00,1.765,25,2.268,27,106%,-2%,0.03%,0.05%,0.04%,6.50%,6.56%,1.9,0.04%,-2.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/14/2018,3.134,00,,,8/25/2025,,8/25/2025,,,,,0.03%,3.134,00,0.90,3.078,00,1.765,25,2.268,27,104%,-2%,0.03%,0.05%,0.05%,7.18%,7.24%,1.9,0.04%,-2.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/15/2018,3.130,00,,,9/1/2025,,9/2/2025,,,,,0.03%,3.130,00,0.90,3.078,00,1.765,25,2.268,27,104%,-2%,0.03%,0.05%,0.05%,7.32%,7.38%,1.9,0.04%,-2.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/16/2018,3.158,00,,,9/8/2025,,9/8/2025,,,,,0.03%,3.158,00,0.90,3.078,00,1.765,25,2.268,27,106%,-3%,0.03%,0.05%,0.04%,6.36%,6.42%,1.9,0.04%,-1.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/19/2018,3.078,00,,,9/15/2025,,9/15/2025,,,,,0.03%,3.078,00,0.90,3.078,00,1.765,25,2.268,27,100%,0%,0.03%,0.05%,0.05%,9.13%,9.19%,1.9,0.04%,-4.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/20/2018,3.042,00,,,9/22/2025,,9/22/2025,,,,,0.03%,3.042,00,0.90,3.078,00,1.765,25,2.268,27,97%,1%,0.03%,0.05%,0.05%,10.42%,10.48%,1.9,0.04%,-5.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/21/2018,2.994,00,,,9/29/2025,,9/29/2025,,,,,0.03%,2.994,00,0.90,3.078,00,1.765,25,2.268,27,94%,3%,0.03%,0.05%,0.05%,12.19%,12.25%,1.9,0.04%,-7.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/22/2018,3.036,00,,,10/6/2025,,10/6/2025,,,,,0.03%,3.036,00,0.90,3.078,00,1.765,25,2.268,27,97%,1%,0.03%,0.05%,0.05%,10.64%,10.70%,1.9,0.04%,-5.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/23/2018,3.058,00,,,10/13/2025,,10/13/2025,,,,,0.03%,3.058,00,0.90,3.078,00,1.765,25,2.268,27,98%,1%,0.03%,0.05%,0.05%,9.84%,9.91%,1.9,0.04%,-5.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/26/2018,2.932,00,,,10/20/2025,,10/20/2025,,,,,0.03%,2.932,00,0.90,3.078,00,1.765,25,2.268,27,89%,5%,0.03%,0.05%,0.05%,14.56%,14.63%,1.9,0.04%,-8.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/27/2018,2.990,00,,,10/27/2025,,10/27/2025,,,,,0.03%,2.990,00,0.90,3.078,00,1.765,25,2.268,27,93%,3%,0.03%,0.05%,0.05%,12.34%,12.40%,1.9,0.04%,-7.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/28/2018,2.928,00,,,11/3/2025,,11/3/2025,,,,,0.03%,2.928,00,0.90,3.078,00,1.765,25,2.268,27,89%,5%,0.03%,0.05%,0.05%,14.72%,14.78%,1.9,0.04%,-9.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/29/2018,2.882,00,,,11/10/2025,,11/10/2025,,,,,0.03%,2.882,00,0.90,3.078,00,1.765,25,2.268,27,85%,7%,0.03%,0.05%,0.05%,16.55%,16.62%,1.9,0.04%,-10.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/3/2018,2.928,00,,,11/17/2025,,11/17/2025,,,,,0.03%,2.928,00,0.90,3.078,00,1.765,25,2.268,27,89%,5%,0.03%,0.05%,0.05%,14.72%,14.78%,1.9,0.04%,-9.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/4/2018,3.002,00,,,11/24/2025,,11/24/2025,,,,,0.03%,3.002,00,0.90,3.078,00,1.765,25,2.268,27,94%,3%,0.03%,0.05%,0.05%,11.89%,11.96%,1.9,0.04%,-6.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/5/2018,3.048,00,,,12/1/2025,,12/1/2025,,,,,0.03%,3.048,00,0.90,3.078,00,1.765,25,2.268,27,98%,1%,0.03%,0.05%,0.05%,10.20%,10.27%,1.9,0.04%,-5.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/6/2018,3.058,00,,,12/8/2025,,12/8/2025,,,,,0.03%,3.058,00,0.90,3.078,00,1.765,25,2.268,27,98%,1%,0.03%,0.05%,0.05%,9.84%,9.91%,1.9,0.04%,-5.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/9/2018,3.012,00,,,12/15/2025,,12/15/2025,,,,,0.03%,3.012,00,0.90,3.078,00,1.765,25,2.268,27,95%,2%,0.03%,0.05%,0.05%,11.52%,11.58%,1.9,0.04%,-6.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/10/2018,2.988,00,,,12/22/2025,,12/22/2025,,,,,0.03%,2.988,00,0.90,3.078,00,1.765,25,2.268,27,93%,3%,0.03%,0.05%,0.05%,12.42%,12.48%,1.9,0.04%,-7.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/11/2018,2.972,00,,,12/29/2025,,12/29/2025,,,,,0.03%,2.972,00,0.90,3.078,00,1.765,25,2.268,27,92%,4%,0.03%,0.05%,0.05%,13.02%,13.09%,1.9,0.04%,-7.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/12/2018,2.954,00,,,1/5/2026,,1/5/2026,,,,,0.03%,2.954,00,0.90,3.078,00,1.765,25,2.268,27,91%,4%,0.03%,0.05%,0.05%,13.71%,13.77%,1.9,0.04%,-8.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/13/2018,2.982,00,,,1/12/2026,,1/12/2026,,,,,0.03%,2.982,00,0.90,3.078,00,1.765,25,2.268,27,93%,3%,0.03%,0.05%,0.05%,12.64%,12.71%,1.9,0.04%,-7.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/16/2018,3.072,00,,,1/19/2026,,1/20/2026,,,,,0.03%,3.072,00,0.90,3.078,00,1.765,25,2.268,27,100%,0%,0.03%,0.05%,0.05%,9.34%,9.40%,1.9,0.04%,-4.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/17/2018,3.076,00,,,1/26/2026,,1/26/2026,,,,,0.03%,3.076,00,0.90,3.078,00,1.765,25,2.268,27,100%,0%,0.03%,0.05%,0.05%,9.20%,9.26%,1.9,0.04%,-4.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/18/2018,3.150,00,,,2/2/2026,,2/2/2026,,,,,0.03%,3.150,00,0.90,3.078,00,1.765,25,2.268,27,105%,-2%,0.03%,0.05%,0.04%,6.63%,6.70%,1.9,0.04%,-2.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/19/2018,3.188,00,,,2/9/2026,,2/9/2026,,,,,0.03%,3.188,00,0.90,3.078,00,1.765,25,2.268,27,108%,-3%,0.03%,0.05%,0.04%,5.36%,5.42%,1.9,0.04%,-0.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/20/2018,3.136,00,,,2/16/2026,,2/17/2026,,,,,0.03%,3.136,00,0.90,3.078,00,1.765,25,2.268,27,104%,-2%,0.03%,0.05%,0.04%,7.11%,7.17%,1.9,0.04%,-2.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/23/2018,3.108,00,,,2/23/2026,,2/23/2026,,,,,0.03%,3.108,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.08%,8.14%,1.9,0.04%,-3.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/24/2018,3.098,00,,,3/2/2026,,3/2/2026,,,,,0.03%,3.098,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.42%,8.49%,1.9,0.04%,-3.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/25/2018,3.010,00,,,3/9/2026,,3/9/2026,,,,,0.03%,3.010,00,0.90,3.078,00,1.765,25,2.268,27,95%,2%,0.03%,0.05%,0.05%,11.59%,11.66%,1.9,0.04%,-6.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/26/2018,3.054,00,,,3/16/2026,,3/16/2026,,,,,0.03%,3.054,00,0.90,3.078,00,1.765,25,2.268,27,98%,1%,0.03%,0.05%,0.05%,9.99%,10.05%,1.9,0.04%,-5.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/27/2018,3.098,00,,,3/23/2026,,3/23/2026,,,,,0.03%,3.098,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.42%,8.49%,1.9,0.04%,-3.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/30/2018,3.094,00,,,3/30/2026,,3/30/2026,,,,,0.03%,3.094,00,0.90,3.078,00,1.765,25,2.268,27,101%,-1%,0.03%,0.05%,0.05%,8.56%,8.63%,1.9,0.04%,-3.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/1/2018,3.094,00,,,4/7/2026,,4/6/2026,,,,,0.03%,3.094,00,0.90,3.078,00,1.765,25,2.268,27,101%,-1%,0.03%,0.05%,0.05%,8.56%,8.63%,1.9,0.04%,-3.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/2/2018,3.098,00,,,4/13/2026,,4/13/2026,,,,,0.03%,3.098,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.42%,8.49%,1.9,0.04%,-3.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/3/2018,3.022,00,,,4/20/2026,,4/20/2026,,,,,0.03%,3.022,00,0.90,3.078,00,1.765,25,2.268,27,96%,2%,0.03%,0.05%,0.05%,11.15%,11.21%,1.9,0.04%,-6.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/4/2018,3.048,00,,,4/27/2026,,4/27/2026,,,,,0.03%,3.048,00,0.90,3.078,00,1.765,25,2.268,27,98%,1%,0.03%,0.05%,0.05%,10.20%,10.27%,1.9,0.04%,-5.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/8/2018,3.088,00,,,5/4/2026,,5/4/2026,,,,,0.03%,3.088,00,0.90,3.078,00,1.765,25,2.268,27,101%,0%,0.03%,0.05%,0.05%,8.78%,8.84%,1.9,0.04%,-4.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/9/2018,3.092,00,,,5/11/2026,,5/11/2026,,,,,0.03%,3.092,00,0.90,3.078,00,1.765,25,2.268,27,101%,0%,0.03%,0.05%,0.05%,8.64%,8.70%,1.9,0.04%,-3.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/10/2018,3.138,00,,,5/18/2026,,5/18/2026,,,,,0.03%,3.138,00,0.90,3.078,00,1.765,25,2.268,27,105%,-2%,0.03%,0.05%,0.04%,7.04%,7.10%,1.9,0.04%,-2.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/11/2018,3.112,00,,,5/25/2026,,5/26/2026,,,,,0.03%,3.112,00,0.90,3.078,00,1.765,25,2.268,27,103%,-1%,0.03%,0.05%,0.05%,7.94%,8.00%,1.9,0.04%,-3.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/14/2018,3.122,00,,,6/1/2026,,6/1/2026,,,,,0.03%,3.122,00,0.90,3.078,00,1.765,25,2.268,27,103%,-1%,0.03%,0.05%,0.05%,7.59%,7.65%,1.9,0.04%,-3.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/15/2018,3.108,00,,,6/8/2026,,6/8/2026,,,,,0.03%,3.108,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.08%,8.14%,1.9,0.04%,-3.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/16/2018,2.950,00,,,6/15/2026,,6/15/2026,,,,,0.03%,2.950,00,0.90,3.078,00,1.765,25,2.268,27,90%,4%,0.03%,0.05%,0.05%,13.86%,13.93%,1.9,0.04%,-8.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/17/2018,2.966,00,,,,,6/22/2026,,,,,0.03%,2.966,00,0.90,3.078,00,1.765,25,2.268,27,91%,4%,0.03%,0.05%,0.05%,13.25%,13.31%,1.9,0.04%,-7.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/18/2018,2.968,00,,,,,6/29/2026,,,,,0.03%,2.968,00,0.90,3.078,00,1.765,25,2.268,27,92%,4%,0.03%,0.05%,0.05%,13.17%,13.24%,1.9,0.04%,-7.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/21/2018,3.000,00,,,,,7/6/2026,,,,,0.03%,3.000,00,0.90,3.078,00,1.765,25,2.268,27,94%,3%,0.03%,0.05%,0.05%,11.97%,12.03%,1.9,0.04%,-6.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/22/2018,3.038,00,,,,,7/13/2026,,,,,0.03%,3.038,00,0.90,3.078,00,1.765,25,2.268,27,97%,1%,0.03%,0.05%,0.05%,10.57%,10.63%,1.9,0.04%,-5.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/23/2018,3.024,00,,,,,7/20/2026,,,,,0.03%,3.024,00,0.90,3.078,00,1.765,25,2.268,27,96%,2%,0.03%,0.05%,0.05%,11.08%,11.14%,1.9,0.04%,-6.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/24/2018,3.000,00,,,,,7/27/2026,,,,,0.03%,3.000,00,0.90,3.078,00,1.765,25,2.268,27,94%,3%,0.03%,0.05%,0.05%,11.97%,12.03%,1.9,0.04%,-6.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/25/2018,3.108,00,,,,,,,,,,0.03%,3.108,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.08%,8.14%,1.9,0.04%,-3.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/29/2018,3.126,00,,,,,,,,,,0.03%,3.126,00,0.90,3.078,00,1.765,25,2.268,27,104%,-2%,0.03%,0.05%,0.05%,7.45%,7.51%,1.9,0.04%,-2.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/30/2018,3.106,00,,,,,,,,,,0.03%,3.106,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.15%,8.21%,1.9,0.04%,-3.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/31/2018,3.084,00,,,,,,,,,,0.03%,3.084,00,0.90,3.078,00,1.765,25,2.268,27,100%,0%,0.03%,0.05%,0.05%,8.92%,8.98%,1.9,0.04%,-4.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/1/2018,3.102,00,,,,,,,,,,0.03%,3.102,00,0.90,3.078,00,1.765,25,2.268,27,102%,-1%,0.03%,0.05%,0.05%,8.28%,8.35%,1.9,0.04%,-3.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/4/2018,2.880,00,,,,,,,,,,0.03%,2.880,00,0.90,3.078,00,1.765,25,2.268,27,85%,7%,0.03%,0.05%,0.05%,16.63%,16.70%,1.9,0.04%,-10.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/5/2018,2.920,00,,,,,,,,,,0.03%,2.920,00,0.90,3.078,00,1.765,25,2.268,27,88%,5%,0.03%,0.05%,0.05%,15.03%,15.10%,1.9,0.04%,-9.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/6/2018,2.936,00,,,,,,,,,,0.03%,2.936,00,0.90,3.078,00,1.765,25,2.268,27,89%,5%,0.03%,0.05%,0.05%,14.41%,14.47%,1.9,0.04%,-8.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/7/2018,2.916,00,,,,,,,,,,0.03%,2.916,00,0.90,3.078,00,1.765,25,2.268,27,88%,6%,0.03%,0.05%,0.05%,15.19%,15.26%,1.9,0.04%,-9.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/8/2018,2.962,00,,,,,,,,,,0.03%,2.962,00,0.90,3.078,00,1.765,25,2.268,27,91%,4%,0.03%,0.05%,0.05%,13.40%,13.47%,1.9,0.04%,-8.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/11/2018,2.984,00,,,,,,,,,,0.03%,2.984,00,0.90,3.078,00,1.765,25,2.268,27,93%,3%,0.03%,0.05%,0.05%,12.57%,12.63%,1.9,0.04%,-7.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/12/2018,2.928,00,,,,,,,,,,0.03%,2.928,00,0.90,3.078,00,1.765,25,2.268,27,89%,5%,0.03%,0.05%,0.05%,14.72%,14.78%,1.9,0.04%,-9.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/13/2018,2.956,00,,,,,,,,,,0.03%,2.956,00,0.90,3.078,00,1.765,25,2.268,27,91%,4%,0.03%,0.05%,0.05%,13.63%,13.70%,1.9,0.04%,-8.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/14/2018,3.052,00,,,,,,,,,,0.03%,3.052,00,0.90,3.078,00,1.765,25,2.268,27,98%,1%,0.03%,0.05%,0.05%,10.06%,10.12%,1.9,0.04%,-5.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/15/2018,3.082,00,,,,,,,,,,0.03%,3.082,00,0.90,3.078,00,1.765,25,2.268,27,100%,0%,0.03%,0.05%,0.05%,8.99%,9.05%,1.9,0.04%,-4.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/18/2018,3.062,00,,,,,,,,,,0.03%,3.062,00,0.90,3.078,00,1.765,25,2.268,27,99%,1%,0.03%,0.05%,0.05%,9.70%,9.76%,1.9,0.04%,-4.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/19/2018,3.030,00,,,,,,,,,,0.03%,3.030,00,0.90,3.078,00,1.765,25,2.268,27,96%,2%,0.03%,0.05%,0.05%,10.86%,10.92%,1.9,0.04%,-5.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/20/2018,3.092,00,,,,,,,,,,0.03%,3.092,00,0.90,3.078,00,1.765,25,2.268,27,101%,0%,0.03%,0.05%,0.05%,8.64%,8.70%,1.9,0.04%,-3.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/21/2018,3.040,00,,,,,,,,,,0.03%,3.040,00,0.90,3.078,00,1.765,25,2.268,27,97%,1%,0.03%,0.05%,0.05%,10.49%,10.56%,1.9,0.04%,-5.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/22/2018,3.066,00,,,,,,,,,,0.03%,3.066,00,0.90,3.078,00,1.765,25,2.268,27,99%,0%,0.03%,0.05%,0.05%,9.56%,9.62%,1.9,0.04%,-4.78%,,,,,,,,,,,,
