,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,ITRK LN,Intertek Group PLC,,,,,,,,,,48%,33%,$5.820,00,$  4.049,97,$   5.516,65,$      6.440,00,$   7.724,51,3.05%,1.41%,2.03%,4.16%,121.46%,132.96%,132%,,,,,,,NO,,,2.94%,1.25%,1.69%,0.03%,56
,,,,,,,,,,,,,,,,,,2021,2/16/2021,5.874,00,,,,,,,,,,1.80%,5.874,00,105.80,7.477,15,3.920,28,5.340,00,55%,27%,1.41%,2.70%,1.86%,-0.92%,-0.92%,0,1.98%,-8.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/17/2021,5.884,00,,,,,,,,,,1.80%,5.884,00,105.80,7.477,15,3.920,28,5.340,00,55%,27%,1.41%,2.70%,1.86%,-1.09%,-1.09%,0,1.98%,-8.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/18/2021,5.880,00,,,,,,,,,,1.80%,5.880,00,105.80,7.477,15,3.920,28,5.340,00,55%,27%,1.41%,2.70%,1.86%,-1.02%,-1.02%,0,1.98%,-8.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/19/2021,5.694,00,,,,,,,,,,1.86%,5.694,00,105.80,7.477,15,3.920,28,5.340,00,50%,31%,1.41%,2.70%,1.92%,2.21%,2.21%,0,1.98%,-11.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/22/2021,5.548,00,,,,,,,,,,1.91%,5.548,00,105.80,7.477,15,3.920,28,5.340,00,46%,35%,1.41%,2.70%,1.97%,4.90%,4.90%,0,1.98%,-13.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/23/2021,5.458,00,,,,,,,,,,1.94%,5.458,00,105.80,7.477,15,3.920,28,5.340,00,43%,37%,1.41%,2.70%,2.00%,6.63%,6.63%,0,1.98%,-15.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/24/2021,5.470,00,,,,,,,,,,1.93%,5.470,00,105.80,7.477,15,3.920,28,5.340,00,44%,37%,1.41%,2.70%,2.00%,6.40%,6.40%,0,1.98%,-15.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/25/2021,5.490,00,,,,,,,,,,1.93%,5.490,00,105.80,7.477,15,3.920,28,5.340,00,44%,36%,1.41%,2.70%,1.99%,6.01%,6.01%,0,1.98%,-14.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,2/26/2021,5.356,00,,,,,,,,,,1.98%,5.356,00,105.80,7.477,15,3.920,28,5.340,00,40%,40%,1.41%,2.70%,2.04%,8.66%,8.66%,0,1.98%,-16.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/1/2021,5.480,00,,,,,,,,,,1.93%,5.480,00,105.80,7.477,15,3.920,28,5.340,00,44%,36%,1.41%,2.70%,1.99%,6.20%,6.20%,0,1.98%,-14.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/2/2021,5.386,00,,,,,,,,,,1.96%,5.386,00,105.80,7.477,15,3.920,28,5.340,00,41%,39%,1.41%,2.70%,2.03%,8.06%,8.06%,0,1.98%,-16.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/3/2021,5.472,00,,,,,,,,,,1.93%,5.472,00,105.80,7.477,15,3.920,28,5.340,00,44%,37%,1.41%,2.70%,2.00%,6.36%,6.36%,0,1.98%,-15.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/4/2021,5.422,00,,,,,,,,,,1.95%,5.422,00,105.80,7.477,15,3.920,28,5.340,00,42%,38%,1.41%,2.70%,2.02%,7.34%,7.34%,0,1.98%,-15.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/5/2021,5.370,00,,,,,,,,,,1.97%,5.370,00,105.80,7.477,15,3.920,28,5.340,00,41%,39%,1.41%,2.70%,2.04%,8.38%,8.38%,0,1.98%,-16.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/8/2021,5.266,00,,,,,,,,,,2.01%,5.266,00,105.80,7.477,15,3.920,28,5.340,00,38%,42%,1.41%,2.70%,2.08%,10.52%,10.52%,0,1.98%,-18.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/9/2021,5.364,00,,,,,,,,,,1.97%,5.364,00,105.80,7.477,15,3.920,28,5.340,00,41%,39%,1.41%,2.70%,2.04%,8.50%,8.50%,0,1.98%,-16.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/10/2021,5.338,00,,,,,,,,,,1.98%,5.338,00,105.80,7.477,15,3.920,28,5.340,00,40%,40%,1.41%,2.70%,2.05%,9.03%,9.03%,0,1.98%,-17.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/11/2021,5.342,00,,,,,,,,,,1.98%,5.342,00,105.80,7.477,15,3.920,28,5.340,00,40%,40%,1.41%,2.70%,2.05%,8.95%,8.95%,0,1.98%,-17.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/12/2021,5.306,00,,,,,,,,,,1.99%,5.306,00,105.80,7.477,15,3.920,28,5.340,00,39%,41%,1.41%,2.70%,2.06%,9.69%,9.69%,0,1.98%,-17.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/15/2021,5.342,00,,,,,,,,,,1.98%,5.342,00,105.80,7.477,15,3.920,28,5.340,00,40%,40%,1.41%,2.70%,2.05%,8.95%,8.95%,0,1.98%,-17.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/16/2021,5.470,00,,,,,,,,,,1.93%,5.470,00,105.80,7.477,15,3.920,28,5.340,00,44%,37%,1.41%,2.70%,2.00%,6.40%,6.40%,0,1.98%,-15.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/17/2021,5.602,00,,,,,,,,,,1.89%,5.602,00,105.80,7.477,15,3.920,28,5.340,00,47%,33%,1.41%,2.70%,1.95%,3.89%,3.89%,0,1.98%,-13.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/18/2021,5.500,00,,,,,,,,,,1.92%,5.500,00,105.80,7.477,15,3.920,28,5.340,00,44%,36%,1.41%,2.70%,1.99%,5.82%,5.82%,0,1.98%,-14.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/19/2021,5.414,00,,,,,,,,,,1.95%,5.414,00,105.80,7.477,15,3.920,28,5.340,00,42%,38%,1.41%,2.70%,2.02%,7.50%,7.50%,0,1.98%,-15.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/22/2021,5.488,00,,,,,,,,,,1.93%,5.488,00,105.80,7.477,15,3.920,28,5.340,00,44%,36%,1.41%,2.70%,1.99%,6.05%,6.05%,0,1.98%,-14.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/23/2021,5.516,00,,,,,,,,,,1.92%,5.516,00,105.80,7.477,15,3.920,28,5.340,00,45%,36%,1.41%,2.70%,1.98%,5.51%,5.51%,0,1.98%,-14.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/24/2021,5.530,00,,,,,,,,,,1.91%,5.530,00,105.80,7.477,15,3.920,28,5.340,00,45%,35%,1.41%,2.70%,1.98%,5.24%,5.24%,0,1.98%,-14.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/25/2021,5.654,00,,,,,,,,,,1.87%,5.654,00,105.80,7.477,15,3.920,28,5.340,00,49%,32%,1.41%,2.70%,1.93%,2.94%,2.94%,0,1.98%,-12.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/26/2021,5.598,00,,,,,,,,,,1.89%,5.598,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.95%,3.97%,3.97%,0,1.98%,-13.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/29/2021,5.600,00,,,,,,,,,,1.89%,5.600,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.95%,3.93%,3.93%,0,1.98%,-13.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/30/2021,5.600,00,,,,,,,,,,1.89%,5.600,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.95%,3.93%,3.93%,0,1.98%,-13.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,3/31/2021,5.602,00,,,,,,,,,,1.89%,5.602,00,105.80,7.477,15,3.920,28,5.340,00,47%,33%,1.41%,2.70%,1.95%,3.89%,3.89%,0,1.98%,-13.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/1/2021,5.720,00,,,,,,,,,,1.85%,5.720,00,105.80,7.477,15,3.920,28,5.340,00,51%,31%,1.41%,2.70%,1.91%,1.75%,1.75%,0,1.98%,-11.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/6/2021,5.830,00,,,,,,,,,,1.81%,5.830,00,105.80,7.477,15,3.920,28,5.340,00,54%,28%,1.41%,2.70%,1.87%,-0.17%,-0.17%,0,1.98%,-9.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/7/2021,5.846,00,,,,,,,,,,1.81%,5.846,00,105.80,7.477,15,3.920,28,5.340,00,54%,28%,1.41%,2.70%,1.87%,-0.44%,-0.44%,0,1.98%,-9.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/8/2021,6.026,00,,,,,,,,,,1.76%,6.026,00,105.80,7.477,15,3.920,28,5.340,00,59%,24%,1.41%,2.70%,1.81%,-3.42%,-3.42%,0,1.98%,-6.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/9/2021,6.054,00,,,,,,,,,,1.75%,6.054,00,105.80,7.477,15,3.920,28,5.340,00,60%,24%,1.41%,2.70%,1.81%,-3.87%,-3.87%,0,1.98%,-5.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/12/2021,5.984,00,,,,,,,,,,1.77%,5.984,00,105.80,7.477,15,3.920,28,5.340,00,58%,25%,1.41%,2.70%,1.83%,-2.74%,-2.74%,0,1.98%,-7.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/13/2021,5.988,00,,,,,,,,,,1.77%,5.988,00,105.80,7.477,15,3.920,28,5.340,00,58%,25%,1.41%,2.70%,1.83%,-2.81%,-2.81%,0,1.98%,-7.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/14/2021,6.008,00,,,,,,,,,,1.76%,6.008,00,105.80,7.477,15,3.920,28,5.340,00,59%,24%,1.41%,2.70%,1.82%,-3.13%,-3.13%,0,1.98%,-6.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/15/2021,6.084,00,,,,,,,,,,1.74%,6.084,00,105.80,7.477,15,3.920,28,5.340,00,61%,23%,1.41%,2.70%,1.80%,-4.34%,-4.34%,0,1.98%,-5.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/16/2021,6.098,00,,,,,,,,,,1.73%,6.098,00,105.80,7.477,15,3.920,28,5.340,00,61%,23%,1.41%,2.70%,1.79%,-4.56%,-4.56%,0,1.98%,-5.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/19/2021,6.030,00,,,,,,,,,,1.75%,6.030,00,105.80,7.477,15,3.920,28,5.340,00,59%,24%,1.41%,2.70%,1.81%,-3.48%,-3.48%,0,1.98%,-6.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/20/2021,6.026,00,,,,,,,,,,1.76%,6.026,00,105.80,7.477,15,3.920,28,5.340,00,59%,24%,1.41%,2.70%,1.81%,-3.42%,-3.42%,0,1.98%,-6.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/21/2021,6.046,00,,,,,,,,,,1.75%,6.046,00,105.80,7.477,15,3.920,28,5.340,00,60%,24%,1.41%,2.70%,1.81%,-3.74%,-3.74%,0,1.98%,-6.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/22/2021,6.138,00,,,,,,,,,,1.72%,6.138,00,105.80,7.477,15,3.920,28,5.340,00,62%,22%,1.41%,2.70%,1.78%,-5.18%,-5.18%,0,1.98%,-4.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/23/2021,6.198,00,,,,,,,,,,1.71%,6.198,00,105.80,7.477,15,3.920,28,5.340,00,64%,21%,1.41%,2.70%,1.76%,-6.10%,-6.10%,0,1.98%,-3.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/26/2021,6.176,00,,,,,,,,,,1.71%,6.176,00,105.80,7.477,15,3.920,28,5.340,00,63%,21%,1.41%,2.70%,1.77%,-5.76%,-5.76%,0,1.98%,-4.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/27/2021,6.172,00,,,,,,,,,,1.71%,6.172,00,105.80,7.477,15,3.920,28,5.340,00,63%,21%,1.41%,2.70%,1.77%,-5.70%,-5.70%,0,1.98%,-4.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/28/2021,6.150,00,,,,,,,,,,1.72%,6.150,00,105.80,7.477,15,3.920,28,5.340,00,63%,22%,1.41%,2.70%,1.78%,-5.37%,-5.37%,0,1.98%,-4.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/29/2021,6.104,00,,,,,,,,,,1.73%,6.104,00,105.80,7.477,15,3.920,28,5.340,00,61%,22%,1.41%,2.70%,1.79%,-4.65%,-4.65%,0,1.98%,-5.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,4/30/2021,6.138,00,,,,,,,,,,1.72%,6.138,00,105.80,7.477,15,3.920,28,5.340,00,62%,22%,1.41%,2.70%,1.78%,-5.18%,-5.18%,0,1.98%,-4.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/3/2021,,,,,,,,,,,1.72%,6.138,00,105.80,7.477,15,3.920,28,5.340,00,62%,22%,1.41%,2.70%,1.78%,-5.18%,-5.18%,0,1.98%,-4.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/4/2021,6.038,00,,,,,,,,,,1.75%,6.038,00,105.80,7.477,15,3.920,28,5.340,00,60%,24%,1.41%,2.70%,1.81%,-3.61%,-3.61%,0,1.98%,-6.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/5/2021,6.126,00,,,,,,,,,,1.73%,6.126,00,105.80,7.477,15,3.920,28,5.340,00,62%,22%,1.41%,2.70%,1.78%,-5.00%,-5.00%,0,1.98%,-4.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/6/2021,6.108,00,,,,,,,,,,1.73%,6.108,00,105.80,7.477,15,3.920,28,5.340,00,62%,22%,1.41%,2.70%,1.79%,-4.72%,-4.72%,0,1.98%,-5.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/7/2021,6.190,00,,,,,,,,,,1.71%,6.190,00,105.80,7.477,15,3.920,28,5.340,00,64%,21%,1.41%,2.70%,1.77%,-5.98%,-5.98%,0,1.98%,-3.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/10/2021,5.984,00,,,,,,,,,,1.77%,5.984,00,105.80,7.477,15,3.920,28,5.340,00,58%,25%,1.41%,2.70%,1.83%,-2.74%,-2.74%,0,1.98%,-7.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/11/2021,5.862,00,,,,,,,,,,1.80%,5.862,00,105.80,7.477,15,3.920,28,5.340,00,55%,28%,1.41%,2.70%,1.86%,-0.72%,-0.72%,0,1.98%,-8.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/12/2021,5.808,00,,,,,,,,,,1.82%,5.808,00,105.80,7.477,15,3.920,28,5.340,00,53%,29%,1.41%,2.70%,1.88%,0.21%,0.21%,0,1.98%,-9.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/13/2021,5.850,00,,,,,,,,,,1.81%,5.850,00,105.80,7.477,15,3.920,28,5.340,00,54%,28%,1.41%,2.70%,1.87%,-0.51%,-0.51%,0,1.98%,-9.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/14/2021,5.882,00,,,,,,,,,,1.80%,5.882,00,105.80,7.477,15,3.920,28,5.340,00,55%,27%,1.41%,2.70%,1.86%,-1.05%,-1.05%,0,1.98%,-8.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/17/2021,5.838,00,,,,,,,,,,1.81%,5.838,00,105.80,7.477,15,3.920,28,5.340,00,54%,28%,1.41%,2.70%,1.87%,-0.31%,-0.31%,0,1.98%,-9.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/18/2021,5.820,00,,,,,,,,,,1.82%,5.820,00,105.80,7.477,15,3.920,28,5.340,00,53%,28%,1.41%,2.70%,1.88%,0.00%,0.00%,0,1.98%,-9.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/19/2021,5.780,00,,,,,,,,,,1.83%,5.780,00,105.80,7.477,15,3.920,28,5.340,00,52%,29%,1.41%,2.70%,1.89%,0.69%,0.69%,0,1.98%,-10.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/20/2021,5.822,00,,,,,,,,,,1.82%,5.822,00,105.80,7.477,15,3.920,28,5.340,00,53%,28%,1.41%,2.70%,1.88%,-0.03%,-0.03%,0,1.98%,-9.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/21/2021,5.846,00,,,,,,,,,,1.81%,5.846,00,105.80,7.477,15,3.920,28,5.340,00,54%,28%,1.41%,2.70%,1.87%,-0.44%,-0.44%,0,1.98%,-9.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/24/2021,5.896,00,,,,,,,,,,1.79%,5.896,00,105.80,7.477,15,3.920,28,5.340,00,56%,27%,1.41%,2.70%,1.85%,-1.29%,-1.29%,0,1.98%,-8.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/25/2021,5.948,00,,,,,,,,,,1.78%,5.948,00,105.80,7.477,15,3.920,28,5.340,00,57%,26%,1.41%,2.70%,1.84%,-2.15%,-2.15%,0,1.98%,-7.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/26/2021,5.650,00,,,,,,,,,,1.87%,5.650,00,105.80,7.477,15,3.920,28,5.340,00,49%,32%,1.41%,2.70%,1.93%,3.01%,3.01%,0,1.98%,-12.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/27/2021,5.482,00,,,,,,,,,,1.93%,5.482,00,105.80,7.477,15,3.920,28,5.340,00,44%,36%,1.41%,2.70%,1.99%,6.17%,6.17%,0,1.98%,-14.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/28/2021,5.428,00,,,,,,,,,,1.95%,5.428,00,105.80,7.477,15,3.920,28,5.340,00,42%,38%,1.41%,2.70%,2.01%,7.22%,7.22%,0,1.98%,-15.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,5/31/2021,,,,,,,,,,,1.95%,5.428,00,105.80,7.477,15,3.920,28,5.340,00,42%,38%,1.41%,2.70%,2.01%,7.22%,7.22%,0,1.98%,-15.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/1/2021,5.444,00,,,,,,,,,,1.94%,5.444,00,105.80,7.477,15,3.920,28,5.340,00,43%,37%,1.41%,2.70%,2.01%,6.91%,6.91%,0,1.98%,-15.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/2/2021,5.436,00,,,,,,,,,,1.95%,5.436,00,105.80,7.477,15,3.920,28,5.340,00,43%,38%,1.41%,2.70%,2.01%,7.06%,7.06%,0,1.98%,-15.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/3/2021,5.344,00,,,,,,,,,,1.98%,5.344,00,105.80,7.477,15,3.920,28,5.340,00,40%,40%,1.41%,2.70%,2.05%,8.91%,8.91%,0,1.98%,-17.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/4/2021,5.320,00,,,,,,,,,,1.99%,5.320,00,105.80,7.477,15,3.920,28,5.340,00,39%,41%,1.41%,2.70%,2.05%,9.40%,9.40%,0,1.98%,-17.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/7/2021,5.294,00,,,,,,,,,,2.00%,5.294,00,105.80,7.477,15,3.920,28,5.340,00,39%,41%,1.41%,2.70%,2.06%,9.94%,9.94%,0,1.98%,-17.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/8/2021,5.304,00,,,,,,,,,,1.99%,5.304,00,105.80,7.477,15,3.920,28,5.340,00,39%,41%,1.41%,2.70%,2.06%,9.73%,9.73%,0,1.98%,-17.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/9/2021,5.354,00,,,,,,,,,,1.98%,5.354,00,105.80,7.477,15,3.920,28,5.340,00,40%,40%,1.41%,2.70%,2.04%,8.70%,8.70%,0,1.98%,-16.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/10/2021,5.298,00,,,,,,,,,,2.00%,5.298,00,105.80,7.477,15,3.920,28,5.340,00,39%,41%,1.41%,2.70%,2.06%,9.85%,9.85%,0,1.98%,-17.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/11/2021,5.422,00,,,,,,,,,,1.95%,5.422,00,105.80,7.477,15,3.920,28,5.340,00,42%,38%,1.41%,2.70%,2.02%,7.34%,7.34%,0,1.98%,-15.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/14/2021,5.420,00,,,,,,,,,,1.95%,5.420,00,105.80,7.477,15,3.920,28,5.340,00,42%,38%,1.41%,2.70%,2.02%,7.38%,7.38%,0,1.98%,-15.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/15/2021,5.458,00,,,,,,,,,,1.94%,5.458,00,105.80,7.477,15,3.920,28,5.340,00,43%,37%,1.41%,2.70%,2.00%,6.63%,6.63%,0,1.98%,-15.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/16/2021,5.558,00,,,,,,,,,,1.90%,5.558,00,105.80,7.477,15,3.920,28,5.340,00,46%,35%,1.41%,2.70%,1.97%,4.71%,4.71%,0,1.98%,-13.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/17/2021,5.540,00,,,,,,,,,,1.91%,5.540,00,105.80,7.477,15,3.920,28,5.340,00,46%,35%,1.41%,2.70%,1.97%,5.05%,5.05%,0,1.98%,-13.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/18/2021,5.540,00,,,,,,,,,,1.91%,5.540,00,105.80,7.477,15,3.920,28,5.340,00,46%,35%,1.41%,2.70%,1.97%,5.05%,5.05%,0,1.98%,-13.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/21/2021,5.584,00,,,,,,,,,,1.89%,5.584,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.96%,4.23%,4.23%,0,1.98%,-13.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/22/2021,5.586,00,,,,,,,,,,1.89%,5.586,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.96%,4.19%,4.19%,0,1.98%,-13.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/23/2021,5.568,00,,,,,,,,,,1.90%,5.568,00,105.80,7.477,15,3.920,28,5.340,00,46%,34%,1.41%,2.70%,1.96%,4.53%,4.53%,0,1.98%,-13.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/24/2021,5.592,00,,,,,,,,,,1.89%,5.592,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.95%,4.08%,4.08%,0,1.98%,-13.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/25/2021,5.566,00,,,,,,,,,,1.90%,5.566,00,105.80,7.477,15,3.920,28,5.340,00,46%,34%,1.41%,2.70%,1.96%,4.56%,4.56%,0,1.98%,-13.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/28/2021,5.556,00,,,,,,,,,,1.90%,5.556,00,105.80,7.477,15,3.920,28,5.340,00,46%,35%,1.41%,2.70%,1.97%,4.75%,4.75%,0,1.98%,-13.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/29/2021,5.568,00,,,,,,,,,,1.90%,5.568,00,105.80,7.477,15,3.920,28,5.340,00,46%,34%,1.41%,2.70%,1.96%,4.53%,4.53%,0,1.98%,-13.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,6/30/2021,5.530,00,,,,,,,,,,1.91%,5.530,00,105.80,7.477,15,3.920,28,5.340,00,45%,35%,1.41%,2.70%,1.98%,5.24%,5.24%,0,1.98%,-14.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/1/2021,5.566,00,,,,,,,,,,1.90%,5.566,00,105.80,7.477,15,3.920,28,5.340,00,46%,34%,1.41%,2.70%,1.96%,4.56%,4.56%,0,1.98%,-13.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/2/2021,5.580,00,,,,,,,,,,1.90%,5.580,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.96%,4.30%,4.30%,0,1.98%,-13.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/5/2021,5.554,00,,,,,,,,,,1.90%,5.554,00,105.80,7.477,15,3.920,28,5.340,00,46%,35%,1.41%,2.70%,1.97%,4.79%,4.79%,0,1.98%,-13.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/6/2021,5.598,00,,,,,,,,,,1.89%,5.598,00,105.80,7.477,15,3.920,28,5.340,00,47%,34%,1.41%,2.70%,1.95%,3.97%,3.97%,0,1.98%,-13.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/7/2021,5.638,00,,,,,,,,,,1.88%,5.638,00,105.80,7.477,15,3.920,28,5.340,00,48%,33%,1.41%,2.70%,1.94%,3.23%,3.23%,0,1.98%,-12.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/8/2021,5.562,00,,,,,,,,,,1.90%,5.562,00,105.80,7.477,15,3.920,28,5.340,00,46%,34%,1.41%,2.70%,1.97%,4.64%,4.64%,0,1.98%,-13.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2021,7/9/2021,5.602,00,,,,,,,,,,1.89%,5.602,00,105.80,7.477,15,3.920,28,5.340,00,47%,33%,1.41%,2.70%,1.95%,3.89%,3.89%,0,1.98%,-13.01%,,,,,,,,,,,,
