,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CWK LN,Cranswick PLC,,,,,,,,,,107%,-3%,$5.480,00,$   3.204,17,$  4.520,00,$      5.690,00,$  5.340,43,2.95%,1.53%,1.90%,4.31%,189.95%,200.33%,126%,,,,,,,NO,,,2.79%,1.44%,1.35%,0.02%,68
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cranswick PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.54%,11/10/2017,,,,,,,,,,$  4.520,00,-18%,1.49%,$  5.340,43,$   2.162,94,$       1.890,00,$   1.533,28,1.38%,2.54%,1.80%,1.43%,-3.69%,-3.69%,-21%,,,,5Y CAGR,2.71%,,Cranswick PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,7.65%,,Cranswick PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cranswick PLC - Rating: 107% - Upside: -3%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,3/14/2016,1.986,00,,,12/14/2015,,12/14/2015,,,,,1.96%,1.986,00,39.00,2.555,55,1.533,28,2.162,94,44%,29%,1.53%,2.54%,4.10%,175.93%,185.82%,196.3,1.80%,-5.43%,,,,,1/1/2017,2017,,50,2.44%,26,2424,0.96%
,,,,,,,,,,,,,,,,,,2016,3/15/2016,2.020,00,,,12/21/2015,,12/21/2015,,,,,1.93%,2.020,00,39.00,2.555,55,1.533,28,2.162,94,48%,27%,1.53%,2.54%,4.03%,171.29%,181.00%,196.3,1.80%,-3.81%,,,,,1/1/2018,2018,,51,2.46%,32,2456,1.19%
,,,,,,,,,,,,,,,,,,2016,3/16/2016,2.058,00,,,12/29/2015,,12/28/2015,,,,,1.90%,2.058,00,39.00,2.555,55,1.533,28,2.162,94,51%,24%,1.53%,2.54%,3.96%,166.28%,175.82%,196.3,1.80%,-2.00%,,,,,1/1/2019,2019,,52,2.48%,28,2484,1.04%
,,,,,,,,,,,,,,,,,,2016,3/17/2016,2.100,00,,,1/4/2016,,1/4/2016,,,,,1.86%,2.100,00,39.00,2.555,55,1.533,28,2.162,94,55%,22%,1.53%,2.54%,3.88%,160.95%,170.30%,196.3,1.80%,0.00%,,,,,1/1/2020,2020,,53,2.50%,37,2521,1.37%
,,,,,,,,,,,,,,,,,,2016,3/18/2016,2.100,00,,,1/11/2016,,1/11/2016,,,,,1.86%,2.100,00,39.00,2.555,55,1.533,28,2.162,94,55%,22%,1.53%,2.54%,3.88%,160.95%,170.30%,196.3,1.80%,0.00%,,,,,,,,54,2.52%,26,2547,0.96%
,,,,,,,,,,,,,,,,,,2016,3/21/2016,2.104,00,,,1/18/2016,,1/19/2016,,,,,1.85%,2.104,00,39.00,2.555,55,1.533,28,2.162,94,56%,21%,1.53%,2.54%,3.87%,160.46%,169.79%,196.3,1.80%,0.00%,,,,,,,,55,2.54%,17,2564,0.63%
,,,,,,,,,,,,,,,,,,2016,3/22/2016,2.108,00,,,1/25/2016,,1/25/2016,,,,,1.85%,2.108,00,39.00,2.555,55,1.533,28,2.162,94,56%,21%,1.53%,2.54%,3.87%,159.96%,169.27%,196.3,1.80%,0.00%,,,,,,,,56,2.56%,23,2587,0.85%
,,,,,,,,,,,,,,,,,,2016,3/23/2016,2.132,00,,,2/1/2016,,2/1/2016,,,,,1.83%,2.132,00,39.00,2.555,55,1.533,28,2.162,94,59%,20%,1.53%,2.54%,3.82%,157.04%,166.24%,196.3,1.80%,0.00%,,,,,,80%,,57,2.58%,15,2602,0.56%
,,,,,,,,,,,,,,,,,,2016,3/24/2016,2.114,00,,,2/8/2016,,2/8/2016,,,,,1.84%,2.114,00,39.00,2.555,55,1.533,28,2.162,94,57%,21%,1.53%,2.54%,3.86%,159.22%,168.51%,196.3,1.80%,-0.84%,,,,,,81%,,58,2.60%,6,2608,0.22%
,,,,,,,,,,,,,,,,,,2016,3/29/2016,2.138,00,,,2/15/2016,,2/16/2016,,,,,1.82%,2.138,00,39.00,2.555,55,1.533,28,2.162,94,59%,20%,1.53%,2.54%,3.81%,156.31%,165.50%,196.3,1.80%,0.00%,,,,,,82%,,59,2.62%,7,2615,0.26%
,,,,,,,,,,,,,,,,,,2016,3/30/2016,2.144,00,,,2/22/2016,,2/22/2016,,,,,1.82%,2.144,00,39.00,2.555,55,1.533,28,2.162,94,60%,19%,1.53%,2.54%,3.80%,155.60%,164.75%,196.3,1.80%,0.00%,,,,,,83%,,60,2.64%,10,2625,0.37%
,,,,,,,,,,,,,,,,,,2016,3/31/2016,2.133,00,,,2/29/2016,,2/29/2016,,,,,1.83%,2.133,00,39.00,2.555,55,1.533,28,2.162,94,59%,20%,1.53%,2.54%,3.82%,156.92%,166.12%,196.3,1.80%,-0.51%,,,,,,84%,,61,2.66%,7,2632,0.26%
,,,,,,,,,,,,,,,,,,2016,4/1/2016,2.133,00,,,3/7/2016,,3/7/2016,,,,,1.83%,2.133,00,39.00,2.555,55,1.533,28,2.162,94,59%,20%,1.53%,2.54%,3.82%,156.92%,166.12%,196.3,1.80%,-0.51%,,,,,,85%,,62,2.68%,10,2642,0.37%
,,,,,,,,,,,,,,,,,,2016,4/4/2016,2.166,00,,,3/14/2016,,3/14/2016,,,,,1.80%,2.166,00,39.00,2.555,55,1.533,28,2.162,94,62%,18%,1.53%,2.54%,3.76%,153.00%,162.06%,196.3,1.80%,0.00%,,,,,,86%,,63,2.70%,10,2652,0.37%
,,,,,,,,,,,,,,,,,,2016,4/5/2016,2.158,00,,,3/21/2016,,3/21/2016,,,,,1.81%,2.158,00,39.00,2.555,55,1.533,28,2.162,94,61%,18%,1.53%,2.54%,3.78%,153.94%,163.04%,196.3,1.80%,-0.37%,,,,,,87%,,64,2.72%,3,2655,0.11%
,,,,,,,,,,,,,,,,,,2016,4/6/2016,2.163,00,,,3/29/2016,,3/28/2016,,,,,1.80%,2.163,00,39.00,2.555,55,1.533,28,2.162,94,62%,18%,1.53%,2.54%,3.77%,153.35%,162.43%,196.3,1.80%,-0.14%,,,,,,88%,,65,2.74%,10,2665,0.37%
,,,,,,,,,,,,,,,,,,2016,4/7/2016,2.188,00,,,4/4/2016,,4/4/2016,,,,,1.78%,2.188,00,39.00,2.555,55,1.533,28,2.162,94,64%,17%,1.53%,2.54%,3.72%,150.46%,159.43%,196.3,1.80%,0.00%,,,,,,89%,,66,2.76%,4,2669,0.15%
,,,,,,,,,,,,,,,,,,2016,4/8/2016,2.181,00,,,4/11/2016,,4/11/2016,,,,,1.79%,2.181,00,39.00,2.555,55,1.533,28,2.162,94,63%,17%,1.53%,2.54%,3.74%,151.26%,160.26%,196.3,1.80%,-0.32%,,,,,,90%,,67,2.78%,0,2669,0.00%
,,,,,,,,,,,,,,,,,,2016,4/11/2016,2.538,00,,,4/18/2016,,4/18/2016,,,,,1.54%,2.538,00,39.00,2.555,55,1.533,28,2.162,94,98%,1%,1.53%,2.54%,3.21%,115.92%,123.65%,196.3,1.80%,0.00%,,,,,,91%,,68,,,,
,,,,,,,,,,,,,,,,,,2016,4/12/2016,2.402,00,,,4/25/2016,,4/25/2016,,,,,1.62%,2.402,00,39.00,2.555,55,1.533,28,2.162,94,85%,6%,1.53%,2.54%,3.39%,128.14%,136.32%,196.3,1.80%,-5.36%,,,,,,92%,,69,,,,
,,,,,,,,,,,,,,,,,,2016,4/13/2016,2.425,00,,,5/3/2016,,5/2/2016,,,,,1.61%,2.425,00,39.00,2.555,55,1.533,28,2.162,94,87%,5%,1.53%,2.54%,3.36%,125.98%,134.07%,196.3,1.80%,-4.45%,,,,,,93%,,70,,,,
,,,,,,,,,,,,,,,,,,2016,4/14/2016,2.352,00,,,5/9/2016,,5/9/2016,,,,,1.66%,2.352,00,39.00,2.555,55,1.533,28,2.162,94,80%,9%,1.53%,2.54%,3.47%,132.99%,141.34%,196.3,1.80%,-7.33%,,,,,,94%,,71,,,,
,,,,,,,,,,,,,,,,,,2016,4/15/2016,2.330,00,,,5/16/2016,,5/16/2016,,,,,1.67%,2.330,00,39.00,2.555,55,1.533,28,2.162,94,78%,10%,1.53%,2.54%,3.50%,135.19%,143.62%,196.3,1.80%,-8.20%,,,,,,95%,,72,,,,
,,,,,,,,,,,,,,,,,,2016,4/18/2016,2.330,00,,,5/23/2016,,5/23/2016,,,,,1.67%,2.330,00,39.00,2.555,55,1.533,28,2.162,94,78%,10%,1.53%,2.54%,3.50%,135.19%,143.62%,196.3,1.80%,-8.20%,,,,,,96%,,73,,,,
,,,,,,,,,,,,,,,,,,2016,4/19/2016,2.357,00,,,5/31/2016,,5/31/2016,,,,,1.65%,2.357,00,39.00,2.555,55,1.533,28,2.162,94,81%,8%,1.53%,2.54%,3.46%,132.50%,140.83%,196.3,1.80%,-7.13%,,,,,,97%,,74,,,,
,,,,,,,,,,,,,,,,,,2016,4/20/2016,2.287,00,,,6/6/2016,,6/6/2016,,,,,1.71%,2.287,00,39.00,2.555,55,1.533,28,2.162,94,74%,12%,1.53%,2.54%,3.56%,139.62%,148.20%,196.3,1.80%,-9.89%,,,,,,98%,,75,,,,
,,,,,,,,,,,,,,,,,,2016,4/21/2016,2.256,00,,,6/13/2016,,6/13/2016,,,,,1.73%,2.256,00,39.00,2.555,55,1.533,28,2.162,94,71%,13%,1.53%,2.54%,3.61%,142.91%,151.61%,196.3,1.80%,-11.11%,,,,,,99%,,76,,,,
,,,,,,,,,,,,,,,,,,2016,4/22/2016,2.232,00,,,6/20/2016,,6/20/2016,,,,,1.75%,2.232,00,39.00,2.555,55,1.533,28,2.162,94,68%,14%,1.53%,2.54%,3.65%,145.52%,154.31%,196.3,1.80%,-12.06%,,,,,,100%,,77,,,,
,,,,,,,,,,,,,,,,,,2016,4/25/2016,2.265,00,,,6/27/2016,,6/27/2016,,,,,1.72%,2.265,00,39.00,2.555,55,1.533,28,2.162,94,72%,13%,1.53%,2.54%,3.60%,141.94%,150.61%,196.3,1.80%,-10.76%,,,,,,,,78,,,,
,,,,,,,,,,,,,,,,,,2016,4/26/2016,2.293,00,,,7/4/2016,,7/5/2016,,,,,1.70%,2.293,00,39.00,2.555,55,1.533,28,2.162,94,74%,11%,1.53%,2.54%,3.55%,138.99%,147.55%,196.3,1.80%,-9.65%,,,,,,,,79,,,,
,,,,,,,,,,,,,,,,,,2016,4/27/2016,2.300,00,,,7/11/2016,,7/11/2016,,,,,1.70%,2.300,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.54%,138.26%,146.80%,196.3,1.80%,-9.38%,,,,,,,,80,,,,
,,,,,,,,,,,,,,,,,,2016,4/28/2016,2.318,00,,,7/18/2016,,7/18/2016,,,,,1.68%,2.318,00,39.00,2.555,55,1.533,28,2.162,94,77%,10%,1.53%,2.54%,3.52%,136.41%,144.88%,196.3,1.80%,-8.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/29/2016,2.242,00,,,7/25/2016,,7/25/2016,,,,,1.74%,2.242,00,39.00,2.555,55,1.533,28,2.162,94,69%,14%,1.53%,2.54%,3.64%,144.42%,153.18%,196.3,1.80%,-11.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/3/2016,2.276,00,,,8/1/2016,,8/1/2016,,,,,1.71%,2.276,00,39.00,2.555,55,1.533,28,2.162,94,73%,12%,1.53%,2.54%,3.58%,140.77%,149.40%,196.3,1.80%,-10.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/4/2016,2.278,00,,,8/8/2016,,8/8/2016,,,,,1.71%,2.278,00,39.00,2.555,55,1.533,28,2.162,94,73%,12%,1.53%,2.54%,3.58%,140.56%,149.18%,196.3,1.80%,-10.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/5/2016,2.297,00,,,8/15/2016,,8/15/2016,,,,,1.70%,2.297,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.55%,138.57%,147.12%,196.3,1.80%,-9.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/6/2016,2.369,00,,,8/22/2016,,8/22/2016,,,,,1.65%,2.369,00,39.00,2.555,55,1.533,28,2.162,94,82%,8%,1.53%,2.54%,3.44%,131.32%,139.61%,196.3,1.80%,-6.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/9/2016,2.390,00,,,8/30/2016,,8/29/2016,,,,,1.63%,2.390,00,39.00,2.555,55,1.533,28,2.162,94,84%,7%,1.53%,2.54%,3.41%,129.29%,137.50%,196.3,1.80%,-5.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/10/2016,2.356,00,,,9/5/2016,,9/6/2016,,,,,1.66%,2.356,00,39.00,2.555,55,1.533,28,2.162,94,80%,8%,1.53%,2.54%,3.46%,132.60%,140.93%,196.3,1.80%,-7.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/11/2016,2.361,00,,,9/12/2016,,9/12/2016,,,,,1.65%,2.361,00,39.00,2.555,55,1.533,28,2.162,94,81%,8%,1.53%,2.54%,3.45%,132.11%,140.42%,196.3,1.80%,-6.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/12/2016,2.387,00,,,9/19/2016,,9/19/2016,,,,,1.63%,2.387,00,39.00,2.555,55,1.533,28,2.162,94,84%,7%,1.53%,2.54%,3.41%,129.58%,137.80%,196.3,1.80%,-5.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/13/2016,2.361,00,,,9/26/2016,,9/26/2016,,,,,1.65%,2.361,00,39.00,2.555,55,1.533,28,2.162,94,81%,8%,1.53%,2.54%,3.45%,132.11%,140.42%,196.3,1.80%,-6.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/16/2016,2.347,00,,,10/3/2016,,10/3/2016,,,,,1.66%,2.347,00,39.00,2.555,55,1.533,28,2.162,94,80%,9%,1.53%,2.54%,3.47%,133.49%,141.85%,196.3,1.80%,-7.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/17/2016,2.358,00,,,10/10/2016,,10/10/2016,,,,,1.65%,2.358,00,39.00,2.555,55,1.533,28,2.162,94,81%,8%,1.53%,2.54%,3.46%,132.40%,140.73%,196.3,1.80%,-7.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/18/2016,2.346,00,,,10/17/2016,,10/17/2016,,,,,1.66%,2.346,00,39.00,2.555,55,1.533,28,2.162,94,80%,9%,1.53%,2.54%,3.47%,133.59%,141.96%,196.3,1.80%,-7.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/19/2016,2.298,00,,,10/24/2016,,10/24/2016,,,,,1.70%,2.298,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.55%,138.47%,147.01%,196.3,1.80%,-9.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/20/2016,2.291,00,,,10/31/2016,,10/31/2016,,,,,1.70%,2.291,00,39.00,2.555,55,1.533,28,2.162,94,74%,12%,1.53%,2.54%,3.56%,139.20%,147.77%,196.3,1.80%,-9.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/23/2016,2.328,00,,,11/7/2016,,11/7/2016,,,,,1.68%,2.328,00,39.00,2.555,55,1.533,28,2.162,94,78%,10%,1.53%,2.54%,3.50%,135.40%,143.83%,196.3,1.80%,-8.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/24/2016,2.331,00,,,11/14/2016,,11/14/2016,,,,,1.67%,2.331,00,39.00,2.555,55,1.533,28,2.162,94,78%,10%,1.53%,2.54%,3.50%,135.09%,143.51%,196.3,1.80%,-8.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/25/2016,2.298,00,,,11/21/2016,,11/21/2016,,,,,1.70%,2.298,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.55%,138.47%,147.01%,196.3,1.80%,-9.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/26/2016,2.300,00,,,11/28/2016,,11/28/2016,,,,,1.70%,2.300,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.54%,138.26%,146.80%,196.3,1.80%,-9.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/27/2016,2.307,00,,,12/5/2016,,12/5/2016,,,,,1.69%,2.307,00,39.00,2.555,55,1.533,28,2.162,94,76%,11%,1.53%,2.54%,3.53%,137.54%,146.05%,196.3,1.80%,-9.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/31/2016,2.318,00,,,12/12/2016,,12/12/2016,,,,,1.68%,2.318,00,39.00,2.555,55,1.533,28,2.162,94,77%,10%,1.53%,2.54%,3.52%,136.41%,144.88%,196.3,1.80%,-8.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/1/2016,2.333,00,,,12/19/2016,,12/19/2016,,,,,1.67%,2.333,00,39.00,2.555,55,1.533,28,2.162,94,78%,10%,1.53%,2.54%,3.49%,134.89%,143.30%,196.3,1.80%,-8.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/2/2016,2.325,00,,,12/28/2016,,12/27/2016,,,,,1.68%,2.325,00,39.00,2.555,55,1.533,28,2.162,94,77%,10%,1.53%,2.54%,3.51%,135.70%,144.14%,196.3,1.80%,-8.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/3/2016,2.346,00,,,1/3/2017,,1/3/2017,,,,,1.66%,2.346,00,39.00,2.555,55,1.533,28,2.162,94,80%,9%,1.53%,2.54%,3.47%,133.59%,141.96%,196.3,1.80%,-7.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/6/2016,2.338,00,,,1/9/2017,,1/9/2017,,,,,1.67%,2.338,00,39.00,2.555,55,1.533,28,2.162,94,79%,9%,1.53%,2.54%,3.49%,134.39%,142.78%,196.3,1.80%,-7.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/7/2016,2.325,00,,,1/16/2017,,1/17/2017,,,,,1.68%,2.325,00,39.00,2.555,55,1.533,28,2.162,94,77%,10%,1.53%,2.54%,3.51%,135.70%,144.14%,196.3,1.80%,-8.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/8/2016,2.295,00,,,1/23/2017,,1/23/2017,,,,,1.70%,2.295,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.55%,138.78%,147.33%,196.3,1.80%,-9.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/9/2016,2.306,00,,,1/30/2017,,1/30/2017,,,,,1.69%,2.306,00,39.00,2.555,55,1.533,28,2.162,94,76%,11%,1.53%,2.54%,3.53%,137.64%,146.15%,196.3,1.80%,-9.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/10/2016,2.312,00,,,2/6/2017,,2/6/2017,,,,,1.69%,2.312,00,39.00,2.555,55,1.533,28,2.162,94,76%,11%,1.53%,2.54%,3.53%,137.02%,145.51%,196.3,1.80%,-8.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/13/2016,2.217,00,,,2/13/2017,,2/13/2017,,,,,1.76%,2.217,00,39.00,2.555,55,1.533,28,2.162,94,67%,15%,1.53%,2.54%,3.68%,147.18%,156.04%,196.3,1.80%,-12.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/14/2016,2.112,00,,,2/20/2017,,2/21/2017,,,,,1.85%,2.112,00,39.00,2.555,55,1.533,28,2.162,94,57%,21%,1.53%,2.54%,3.86%,159.47%,168.76%,196.3,1.80%,-16.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/15/2016,2.093,00,,,2/27/2017,,2/27/2017,,,,,1.86%,2.093,00,39.00,2.555,55,1.533,28,2.162,94,55%,22%,1.53%,2.54%,3.89%,161.83%,171.20%,196.3,1.80%,-17.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/16/2016,2.073,00,,,3/6/2017,,3/6/2017,,,,,1.88%,2.073,00,39.00,2.555,55,1.533,28,2.162,94,53%,23%,1.53%,2.54%,3.93%,164.35%,173.82%,196.3,1.80%,-18.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/17/2016,2.105,00,,,3/13/2017,,3/13/2017,,,,,1.85%,2.105,00,39.00,2.555,55,1.533,28,2.162,94,56%,21%,1.53%,2.54%,3.87%,160.33%,169.66%,196.3,1.80%,-17.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/20/2016,2.140,00,,,3/20/2017,,3/20/2017,,,,,1.82%,2.140,00,39.00,2.555,55,1.533,28,2.162,94,59%,19%,1.53%,2.54%,3.81%,156.07%,165.25%,196.3,1.80%,-15.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/21/2016,2.156,00,,,3/27/2017,,3/27/2017,,,,,1.81%,2.156,00,39.00,2.555,55,1.533,28,2.162,94,61%,19%,1.53%,2.54%,3.78%,154.17%,163.28%,196.3,1.80%,-15.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/22/2016,2.156,00,,,4/3/2017,,4/3/2017,,,,,1.81%,2.156,00,39.00,2.555,55,1.533,28,2.162,94,61%,19%,1.53%,2.54%,3.78%,154.17%,163.28%,196.3,1.80%,-15.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/23/2016,2.243,00,,,4/10/2017,,4/10/2017,,,,,1.74%,2.243,00,39.00,2.555,55,1.533,28,2.162,94,69%,14%,1.53%,2.54%,3.63%,144.32%,153.07%,196.3,1.80%,-11.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/24/2016,2.084,00,,,4/18/2017,,4/17/2017,,,,,1.87%,2.084,00,39.00,2.555,55,1.533,28,2.162,94,54%,23%,1.53%,2.54%,3.91%,162.96%,172.38%,196.3,1.80%,-17.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/27/2016,1.975,00,,,4/24/2017,,4/24/2017,,,,,1.97%,1.975,00,39.00,2.555,55,1.533,28,2.162,94,43%,29%,1.53%,2.54%,4.13%,177.47%,187.41%,196.3,1.80%,-22.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/28/2016,2.028,00,,,5/2/2017,,5/1/2017,,,,,1.92%,2.028,00,39.00,2.555,55,1.533,28,2.162,94,48%,26%,1.53%,2.54%,4.02%,170.22%,179.90%,196.3,1.80%,-20.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/29/2016,2.092,00,,,5/8/2017,,5/8/2017,,,,,1.86%,2.092,00,39.00,2.555,55,1.533,28,2.162,94,55%,22%,1.53%,2.54%,3.90%,161.95%,171.33%,196.3,1.80%,-17.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/30/2016,2.087,00,,,5/15/2017,,5/15/2017,,,,,1.87%,2.087,00,39.00,2.555,55,1.533,28,2.162,94,54%,22%,1.53%,2.54%,3.91%,162.58%,171.98%,196.3,1.80%,-17.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/1/2016,2.200,00,,,5/22/2017,,5/22/2017,,,,,1.77%,2.200,00,39.00,2.555,55,1.533,28,2.162,94,65%,16%,1.53%,2.54%,3.70%,149.09%,158.01%,196.3,1.80%,-13.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/4/2016,2.134,00,,,5/30/2017,,5/30/2017,,,,,1.83%,2.134,00,39.00,2.555,55,1.533,28,2.162,94,59%,20%,1.53%,2.54%,3.82%,156.79%,165.99%,196.3,1.80%,-15.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/5/2016,2.150,00,,,6/5/2017,,6/5/2017,,,,,1.81%,2.150,00,39.00,2.555,55,1.533,28,2.162,94,60%,19%,1.53%,2.54%,3.79%,154.88%,164.01%,196.3,1.80%,-15.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/6/2016,2.187,00,,,6/12/2017,,6/12/2017,,,,,1.78%,2.187,00,39.00,2.555,55,1.533,28,2.162,94,64%,17%,1.53%,2.54%,3.73%,150.57%,159.55%,196.3,1.80%,-13.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/7/2016,2.225,00,,,6/19/2017,,6/19/2017,,,,,1.75%,2.225,00,39.00,2.555,55,1.533,28,2.162,94,68%,15%,1.53%,2.54%,3.66%,146.29%,155.11%,196.3,1.80%,-12.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/8/2016,2.226,00,,,6/26/2017,,6/26/2017,,,,,1.75%,2.226,00,39.00,2.555,55,1.533,28,2.162,94,68%,15%,1.53%,2.54%,3.66%,146.18%,155.00%,196.3,1.80%,-12.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/11/2016,2.302,00,,,7/3/2017,,7/3/2017,,,,,1.69%,2.302,00,39.00,2.555,55,1.533,28,2.162,94,75%,11%,1.53%,2.54%,3.54%,138.05%,146.58%,196.3,1.80%,-9.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/12/2016,2.266,00,,,7/10/2017,,7/10/2017,,,,,1.72%,2.266,00,39.00,2.555,55,1.533,28,2.162,94,72%,13%,1.53%,2.54%,3.60%,141.84%,150.50%,196.3,1.80%,-10.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/13/2016,2.252,00,,,7/17/2017,,7/17/2017,,,,,1.73%,2.252,00,39.00,2.555,55,1.533,28,2.162,94,70%,13%,1.53%,2.54%,3.62%,143.34%,152.06%,196.3,1.80%,-11.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/14/2016,2.241,00,,,7/24/2017,,7/24/2017,,,,,1.74%,2.241,00,39.00,2.555,55,1.533,28,2.162,94,69%,14%,1.53%,2.54%,3.64%,144.53%,153.29%,196.3,1.80%,-11.70%,,,,,,,,,,,,
